지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
637,2016-07-28 19:00,27.7,326.7,1.5,0,1004.7,1007.2,,0,0
637,2016-07-28 20:00,26.4,0,0,0,1005.1,1007.6,,0,0
637,2016-07-28 21:00,25.3,0,0,0,1005.5,1008,,0,0
637,2016-07-28 22:00,24.5,0,0,0,1005.9,1008.4,,0,0
637,2016-07-28 23:00,24.5,0,0,0,1006.2,1008.7,,0,0
637,2016-07-29 0:00,24.1,0,0,0,1005.9,1008.4,,0,0
637,2016-07-29 1:00,24.5,183.1,1.3,0,1005.9,1008.4,,0,0
637,2016-07-29 2:00,24.2,192.4,1.3,0,1006.1,1008.6,,0,0
637,2016-07-29 3:00,24.1,182.6,1,0,1005.7,1008.2,,0,0
637,2016-07-29 4:00,24.3,158.2,0.9,0,1005.8,1008.3,,0,0
637,2016-07-29 5:00,24.6,175,1.3,0,1005.4,1007.9,,0,0
637,2016-07-29 6:00,24.6,166.5,2.4,0,1005.4,1007.9,,0,0
637,2016-07-29 7:00,25.5,125.6,1.8,0,1005.7,1008.2,,0,0
637,2016-07-29 8:00,26.2,168.3,1.9,0,1005.9,1008.4,,0,0
637,2016-07-29 9:00,23.8,326.9,1.8,23,1007.4,1009.9,,0,0
637,2016-07-29 10:00,23.7,90.5,3.8,22.5,1007.2,1009.7,,0,0
637,2016-07-29 11:00,22.5,202,4,25,1008.8,1011.3,,0,0
637,2016-07-29 12:00,22.6,169,1.3,18.5,1008.3,1010.8,,0,0
637,2016-07-29 13:00,23,194.9,2.2,3,1007.7,1010.2,,0,0
637,2016-07-29 14:00,24.4,,,1.5,1007,1009.5,,0,0
637,2016-07-29 15:00,26.9,185.5,2.4,1.5,1006.3,1008.8,,0,0
637,2016-07-29 16:00,28.1,188.6,2.7,0,1006.3,1008.8,,0,0
637,2016-07-29 17:00,28.4,191.2,1.8,0,1006.3,1008.8,,0,0
637,2016-07-29 18:00,27.1,189.5,1.8,0,1006.2,1008.7,,0,0
637,2016-07-29 19:00,26.6,71.6,0.7,0,1006.5,1009,,0,0
637,2016-07-29 20:00,26.5,0,0.3,0,1006.9,1009.4,,0,0
637,2016-07-29 21:00,26.3,113.8,0.5,0,1007.3,1009.8,,0,0
637,2016-07-29 22:00,26,182.2,1.1,0,1007.7,1010.2,,0,0
637,2016-07-29 23:00,26,176.2,1.1,0,1007.9,1010.4,,0,0
637,2016-07-30 0:00,25.8,184.3,1.1,0,1008,1010.5,,0,0
637,2016-07-30 1:00,26.1,195.6,1.7,0,1008.2,1010.7,,0,0
637,2016-07-30 2:00,26,206.1,1.3,0,1007.7,1010.2,,0,0
637,2016-07-30 3:00,26.1,193.5,1.7,0,1007.8,1010.3,,0,0
637,2016-07-30 4:00,26.1,201.6,1.9,0,1008,1010.5,,0,0
637,2016-07-30 5:00,25.8,203.8,1.7,0,1008.4,1010.9,,0,0
637,2016-07-30 6:00,25.7,193.5,1.6,0,1008.5,1011,,0,0
637,2016-07-30 7:00,26.2,193.7,1.8,0,1008.9,1011.4,,0,0
637,2016-07-30 8:00,27.7,175.6,1.3,0,1009.5,1012,,0,0
637,2016-07-30 9:00,28.6,214.1,2.3,0,1009.7,1012.2,,0,0
637,2016-07-30 10:00,28.7,243,1.3,0,1009.8,1012.3,,0,0
637,2016-07-30 11:00,29.4,279.8,2.6,0,1010.1,1012.6,,0,0
637,2016-07-30 12:00,30.5,229,2.1,0,1009.7,1012.2,,0,0
637,2016-07-30 13:00,32.5,76.2,1,0,1009.1,1011.6,,0,0
637,2016-07-30 14:00,30.7,60.2,1.8,0,1009.1,1011.6,,0,0
637,2016-07-30 15:00,33.1,25.3,1.2,0,1008.5,1010.9,,0,0
637,2016-07-30 16:00,31.6,42,1.8,0,1008.3,1010.8,,0,0
637,2016-07-30 17:00,32,334.9,1.1,0,1007.9,1010.4,,0,0
637,2016-07-30 18:00,30.7,293.6,1.8,0,1007.4,1009.9,,0,0
637,2016-07-30 19:00,28.7,310.5,1.8,0,1007.9,1010.4,,0,0
637,2016-07-30 20:00,26.9,290.9,1.5,0,1008.4,1010.9,,0,0
637,2016-07-30 21:00,26.1,261.1,0.8,0,1008.9,1011.4,,0,0
637,2016-07-30 22:00,26,297,0.8,0,1009.6,1012.1,,0,0
637,2016-07-30 23:00,25.8,0,0.2,0,1009.9,1012.4,,0,0
637,2016-07-31 0:00,25.5,236.8,0.7,0,1009.9,1012.4,,0,0
637,2016-07-31 1:00,25.3,265.4,0.6,0,1010.1,1012.6,,0,0
637,2016-07-31 2:00,25.2,0,0.1,0,1009.7,1012.2,,0,0
637,2016-07-31 3:00,24.7,222.4,0.8,0,1009.3,1011.8,,0,0
637,2016-07-31 4:00,24.6,0,0.3,0,1009.4,1011.9,,0,0
637,2016-07-31 5:00,25.2,0,0.1,0,1009.7,1012.2,,0,0
637,2016-07-31 6:00,25.5,0,0.1,0,1010,1012.5,,0,0
637,2016-07-31 7:00,25.5,220.5,0.9,0,1010.2,1012.7,,0,0
637,2016-07-31 8:00,25.8,186.3,1,0,1010.5,1013,,0,0
637,2016-07-31 9:00,28.2,175.5,1,0,1010.6,1013.1,,0,0
637,2016-07-31 10:00,30.4,180.2,0.9,0,1010.2,1012.7,,0,0
637,2016-07-31 11:00,30.7,152.8,1.3,0,1010,1012.5,,0,0
637,2016-07-31 12:00,32.4,198.4,1.4,0,1009.7,1012.2,,0,0
637,2016-07-31 13:00,32.1,68.6,1.3,0,1009.4,1011.9,,0,0
637,2016-07-31 14:00,32.7,46.8,1.9,0,1008.9,1011.4,,0,0
637,2016-07-31 15:00,31.2,334.6,1.6,0,1008.3,1010.8,,0,0
637,2016-07-31 16:00,30,300.1,2.7,0,1007.9,1010.4,,0,0
637,2016-07-31 17:00,30.5,307.9,2.9,0,1007.8,1010.3,,0,0
637,2016-07-31 18:00,29.9,321.2,1.8,0,1008,1010.5,,0,0
637,2016-07-31 19:00,27.8,328.1,2.1,0,1008.3,1010.8,,0,0
637,2016-07-31 20:00,26.7,319.8,1.1,0,1008.7,1011.2,,0,0
637,2016-07-31 21:00,26.1,297.6,1.1,0,1009,1011.5,,0,0
637,2016-07-31 22:00,25.7,281.9,0.9,0,1009.2,1011.7,,0,0
637,2016-07-31 23:00,25.4,285.2,1,0,1009.4,1011.9,,0,0
637,2016-08-01 0:00,25,0,0.4,0,1009.2,1011.7,,0,0
637,2016-08-01 1:00,24.6,243.9,0.8,0,1008.9,1011.4,,0,0
637,2016-08-01 2:00,24.5,0,0.3,0,1008.5,1011,,0,0
637,2016-08-01 3:00,24,233.3,1.1,0,1008.4,1010.9,,0,0
637,2016-08-01 4:00,24,12.5,0.7,0,1008.4,1010.9,,0,0
637,2016-08-01 5:00,24.5,0,0,0,1008.5,1011,,0,0
637,2016-08-01 6:00,24.4,265.7,0.8,0,1009.1,1011.6,,0,0
637,2016-08-01 7:00,24.9,0,0.2,0,1009.3,1011.8,,0,0
637,2016-08-01 8:00,25.9,0,0.4,0,1009.2,1011.7,,0,0
637,2016-08-01 9:00,26.5,343.1,0.7,0,1009.4,1011.9,,0,0
637,2016-08-01 10:00,28.7,347.6,0.8,0,1009.4,1011.9,,0,0
637,2016-08-01 11:00,29.4,61.1,1.5,0,1009.2,1011.7,,0,0
637,2016-08-01 12:00,29.8,23,2,0,1008.8,1011.3,,0,0
637,2016-08-01 13:00,30.4,289.8,1.6,0,1008.6,1011.1,,0,0
637,2016-08-01 14:00,31.1,307.5,1.5,0,1008,1010.5,,0,0
637,2016-08-01 15:00,30.7,345.2,0.9,0,1007.4,1009.9,,0,0
637,2016-08-01 16:00,30.7,356.2,0.6,0,1006.7,1009.2,,0,0
637,2016-08-01 17:00,30,318,1.4,0,1006.8,1009.3,,0,0
637,2016-08-01 18:00,,,,0,,,,0,0
637,2016-08-02 15:00,29.8,0.7,1.2,0,1005.9,1008.4,,0,0
637,2016-08-02 16:00,30,359.7,1.1,0,1005.4,1007.9,,0,0
637,2016-08-02 17:00,28.9,321.6,1.1,0,1005.8,1008.3,,0,0
637,2016-08-02 18:00,27.6,310.5,2,0,1005.2,1007.7,,0,0
637,2016-08-02 19:00,26.5,316.5,1.8,0,1005.8,1008.3,,0,0
637,2016-08-02 20:00,25.7,318.1,0.9,0,1005.7,1008.2,,0,0
637,2016-08-02 21:00,,,,0,,,,0,0
637,2016-08-03 7:00,24.3,212.5,1,0,1007.3,1009.8,,0,0
637,2016-08-03 8:00,26.9,128.7,1.3,0,1007.4,1009.9,,0,0
637,2016-08-03 9:00,27.8,161.6,1.5,0,1007.8,1010.3,,0,0
637,2016-08-03 10:00,28,57.4,1.4,0,1007.5,1010,,0,0
637,2016-08-03 11:00,29.8,58.8,1.5,0,1007.3,1009.8,,0,0
637,2016-08-03 12:00,31.5,74.2,1.6,0,1007.1,1009.6,,0,0
637,2016-08-03 13:00,31.7,48,1.3,0,1006.8,1009.3,,0,0
637,2016-08-03 14:00,32.3,68.1,1.3,0,1006.3,1008.7,,0,0
637,2016-08-03 15:00,33.1,257.4,0.9,0,1006.3,1008.7,,0,0
637,2016-08-03 16:00,33,280.3,1.2,0,1006.1,1008.5,,0,0
637,2016-08-03 17:00,32.5,47.4,1.4,0,1005.8,1008.2,,0,0
637,2016-08-03 18:00,30.1,300.3,1.9,0,1005.9,1008.4,,0,0
637,2016-08-03 19:00,,,,0,,,,0,0
637,2016-08-04 7:00,24.9,0,0,,1008,1010.5,0,0,0
637,2016-08-04 8:00,27.1,134.6,0.8,0,1008.2,1010.7,,0,0
637,2016-08-04 9:00,28.6,95.6,1.3,0,1008.1,1010.6,,0,0
637,2016-08-04 10:00,30,71.7,1.6,0,1008.2,1010.7,,0,0
637,2016-08-04 11:00,31.6,73.6,2.3,0,1008,1010.5,,0,0
637,2016-08-04 12:00,32.4,67.7,1.4,0,1007.5,1010,,0,0
637,2016-08-04 13:00,34.3,112.4,1.7,0,1007,1009.4,,0,0
637,2016-08-04 14:00,33.3,34.8,1.5,0,1006.5,1008.9,,0,0
637,2016-08-04 15:00,34.2,50.7,1.2,0,1006.1,1008.5,,0,0
637,2016-08-04 16:00,34.1,342.4,1.7,0,1006,1008.4,,0,0
637,2016-08-04 17:00,32.8,333.7,2.1,0,1005.8,1008.2,,0,0
637,2016-08-04 18:00,31.1,319.8,1.5,0,1005.7,1008.2,,0,0
637,2016-08-04 19:00,29.5,305.8,1.5,0,1005.9,1008.4,,0,0
637,2016-08-04 20:00,27.7,294.7,2.4,0,1006.7,1009.2,,0,0
637,2016-08-04 21:00,27.6,308.9,1.7,0,1007.2,1009.7,,0,0
637,2016-08-04 22:00,26.7,299.7,1.9,0,1007.5,1010,,0,0
637,2016-08-04 23:00,25.6,256.7,1.2,0,1007.9,1010.4,,0,0
637,2016-08-05 0:00,25.7,288.3,1.1,0,1008,1010.5,,0,0
637,2016-08-05 1:00,25,159.6,0.5,0,1007.9,1010.4,,0,0
637,2016-08-05 2:00,24.8,214.2,1.4,0,1007.9,1010.4,,0,0
637,2016-08-05 3:00,24.7,199.7,0.6,0,1007.6,1010.1,,0,0
637,2016-08-05 4:00,24.8,199.3,0.6,0,1007.7,1010.2,,0,0
637,2016-08-05 5:00,24.6,177.9,0.9,0,1007.7,1010.2,,0,0
637,2016-08-05 6:00,24.9,182.3,1.1,0,1008.1,1010.6,,0,0
637,2016-08-05 7:00,25.9,172.3,1.1,0,1008.6,1011.1,,0,0
637,2016-08-05 8:00,27.8,152.3,1.3,0,1008.6,1011.1,,0,0
637,2016-08-05 9:00,29,156,1.1,0,1008.4,1010.9,,0,0
637,2016-08-05 10:00,30.4,163,1.4,0,1008.2,1010.7,,0,0
637,2016-08-05 11:00,32.5,166.5,1.1,0,1008,1010.5,,0,0
637,2016-08-05 12:00,33.4,85.3,2.1,0,1007.6,1010,,0,0
637,2016-08-05 13:00,34.4,78.1,1.9,0,1007.3,1009.7,,0,0
637,2016-08-05 14:00,35,49.3,1.6,0,1006.6,1009,,0,0
637,2016-08-05 15:00,35.8,71.8,1.8,0,1006.2,1008.6,,0,0
637,2016-08-05 16:00,34.2,313.7,1.5,0,1006.1,1008.5,,0,0
637,2016-08-05 17:00,32.7,304.9,2.5,0,1006.1,1008.5,,0,0
637,2016-08-05 18:00,31.7,297.3,2.4,0,1006.1,1008.6,,0,0
637,2016-08-05 19:00,29.4,300.2,2.8,0,1006.1,1008.6,,0,0
637,2016-08-05 20:00,27.9,304.1,1.9,0,1006.5,1009,,0,0
637,2016-08-05 21:00,27.1,0,0.2,0,1007.3,1009.8,,0,0
637,2016-08-05 22:00,26.5,0,0.2,0,1007.5,1010,,0,0
637,2016-08-05 23:00,26.2,284.7,0.6,0,1007.5,1010,,0,0
637,2016-08-06 0:00,25.5,258.3,0.5,0,1007.5,1010,,0,0
637,2016-08-06 1:00,25.5,0,0.4,0,1007.4,1009.9,,0,0
637,2016-08-06 2:00,24.7,234.8,1.1,0,1007.3,1009.8,,0,0
637,2016-08-06 3:00,24.6,209.8,0.5,0,1007.2,1009.7,,0,0
637,2016-08-06 4:00,24.5,165.6,0.7,0,1007.2,1009.7,,0,0
637,2016-08-06 5:00,24.4,192.9,1.2,0,1007,1009.5,,0,0
637,2016-08-06 6:00,24.5,185.9,1.3,0,1007.1,1009.6,,0,0
637,2016-08-06 7:00,25.8,178.1,0.8,0,1007.2,1009.7,,0,0
637,2016-08-06 8:00,27.4,166.9,0.7,0,1007.2,1009.7,,0,0
637,2016-08-06 9:00,29.3,74.6,1,0,1007,1009.5,,0,0
637,2016-08-06 10:00,30.3,217.6,1.6,0,1006.8,1009.3,,0,0
637,2016-08-06 11:00,31.4,231,2.7,0,1006.5,1009,,0,0
637,2016-08-06 12:00,32.8,191.1,1.1,0,1006.2,1008.6,,0,0
637,2016-08-06 13:00,34.1,40.8,2.3,0,1005.7,1008.1,,0,0
637,2016-08-06 14:00,33.6,333.6,2.2,0,1005.2,1007.6,,0,0
637,2016-08-06 15:00,33.9,332.7,1.9,0,1004.6,1007,,0,0
637,2016-08-06 16:00,32.7,292.2,3.2,0,1004.3,1006.7,,0,0
637,2016-08-06 17:00,31.7,296.8,2.9,0,1004.3,1006.7,,0,0
637,2016-08-06 18:00,31,296.7,3.1,0,1003.9,1006.4,,0,0
637,2016-08-06 19:00,29.2,303.8,1.7,0,1004.2,1006.7,,0,0
637,2016-08-06 20:00,28,292.3,1.6,0,1004.9,1007.4,,0,0
637,2016-08-06 21:00,27.4,304.1,0.8,0,1005.2,1007.7,,0,0
637,2016-08-06 22:00,26.6,0,0.3,0,1005.3,1007.8,,0,0
637,2016-08-06 23:00,26.4,224.4,0.8,0,1005.6,1008.1,,0,0
637,2016-08-07 0:00,26.6,272.8,1.1,0,1005.3,1007.8,,0,0
637,2016-08-07 1:00,25.9,91.7,0.5,0,1005.4,1007.9,,0,0
637,2016-08-07 2:00,26.4,0,0.3,0,1005.1,1007.6,,0,0
637,2016-08-07 3:00,25.9,287.3,0.8,0,1005.4,1007.9,,0,0
637,2016-08-07 4:00,25.6,315.5,0.9,0,1005.4,1007.9,,0,0
637,2016-08-07 5:00,25.3,283.8,0.6,0,1005.2,1007.7,,0,0
637,2016-08-07 6:00,24.8,233.5,0.7,0,1005.6,1008.1,,0,0
637,2016-08-07 7:00,25.4,220.9,1,0,1005.6,1008.1,,0,0
637,2016-08-07 8:00,27.3,175.5,1.6,0,1005.2,1007.7,,0,0
637,2016-08-07 9:00,28.8,220.1,0.9,0,1005.1,1007.6,,0,0
637,2016-08-07 10:00,31,88.9,0.7,0,1005,1007.5,,0,0
637,2016-08-07 11:00,31.6,83.6,1.5,0,1004.9,1007.4,,0,0
637,2016-08-07 12:00,33.2,74.5,2.1,0,1004.8,1007.2,,0,0
637,2016-08-07 13:00,33.9,54.3,2.1,0,1004.5,1006.9,,0,0
637,2016-08-07 14:00,33.4,320.9,1.6,0,1004.6,1007,,0,0
637,2016-08-07 15:00,32.7,305.3,2.9,0,1004.2,1006.6,,0,0
637,2016-08-07 16:00,31.7,294.3,3.7,0,1004.2,1006.6,,0,0
637,2016-08-07 17:00,31.5,305.6,2.1,0,1004.1,1006.6,,0,0
637,2016-08-07 18:00,30.8,307.1,2.1,0,1003.8,1006.3,,0,0
637,2016-08-07 19:00,28.9,299.7,1.8,0,1004.5,1007,,0,0
637,2016-08-07 20:00,27.4,278.8,0.5,0,1005.3,1007.8,,0,0
637,2016-08-07 21:00,26,0,0.4,0,1005.4,1007.9,,0,0
637,2016-08-07 22:00,25.9,258.2,0.8,0,1006.1,1008.6,,0,0
637,2016-08-07 23:00,24.7,229.8,1.4,0,1006.4,1008.9,,0,0
637,2016-08-08 0:00,24.6,0,0.3,0,1006.2,1008.7,,0,0
637,2016-08-08 1:00,24.4,0,0,0,1006,1008.5,,0,0
637,2016-08-08 2:00,23.6,224.3,1.4,0,1006,1008.5,,0,0
637,2016-08-08 3:00,23.7,220.8,0.9,0,1005.8,1008.3,,0,0
637,2016-08-08 4:00,23.4,211.7,1.1,0,1005.6,1008.1,,0,0
637,2016-08-08 5:00,23.1,202.1,1.2,0,1005.6,1008.1,,0,0
637,2016-08-08 6:00,23,251.3,0.8,0,1005.9,1008.4,,0,0
637,2016-08-08 7:00,24.4,224.6,0.5,0,1006.3,1008.8,,0,0
637,2016-08-08 8:00,26.9,198.2,0.5,0,1006.2,1008.7,,0,0
637,2016-08-08 9:00,29.6,138.2,1.3,0,1006,1008.5,,0,0
637,2016-08-08 10:00,30.5,129.5,0.9,0,1006,1008.5,,0,0
637,2016-08-08 11:00,32,49.8,1.2,0,1005.8,1008.3,,0,0
637,2016-08-08 12:00,33.6,77.1,2,0,1005.4,1007.8,,0,0
637,2016-08-08 13:00,34.4,85,1.9,0,1004.8,1007.2,,0,0
637,2016-08-08 14:00,34.6,34.9,1.7,0,1004.5,1006.9,,0,0
637,2016-08-08 15:00,33.6,298.6,2.9,0,1004.4,1006.8,,0,0
637,2016-08-08 16:00,32.7,309.3,3.2,0,1004.2,1006.6,,0,0
637,2016-08-08 17:00,31,301.7,3.1,0,1004.2,1006.7,,0,0
637,2016-08-08 18:00,30.5,309.1,3.1,0,1004.2,1006.7,,0,0
637,2016-08-08 19:00,27.9,295.5,3.6,0,1004.4,1006.9,,0,0
637,2016-08-08 20:00,27,290.9,2.4,0,1004.7,1007.2,,0,0
637,2016-08-08 21:00,26.2,271.1,0.8,0,1005.2,1007.7,,0,0
637,2016-08-08 22:00,25.8,256.9,1.5,0,1005.3,1007.8,,0,0
637,2016-08-08 23:00,25.6,232.3,0.7,0,1005.4,1007.9,,0,0
637,2016-08-09 0:00,25,226.1,0.7,0,1005.5,1008,,0,0
637,2016-08-09 1:00,24.9,226.5,0.9,0,1005.5,1008,,0,0
637,2016-08-09 2:00,24.6,233.8,1,0,1005.1,1007.6,,0,0
637,2016-08-09 3:00,24.9,0,0.4,0,1005.2,1007.7,,0,0
637,2016-08-09 4:00,24.4,0,0.3,0,1005.2,1007.7,,0,0
637,2016-08-09 5:00,24.4,0,0.3,0,1005.3,1007.8,,0,0
637,2016-08-09 6:00,24.6,0,0.4,0,1005.7,1008.2,,0,0
637,2016-08-09 7:00,26.6,92.2,2.2,0,1006.1,1008.6,,0,0
637,2016-08-09 8:00,28.5,93.4,2.4,0,1006.2,1008.7,,0,0
637,2016-08-09 9:00,29.4,69.6,2.3,0,1006.3,1008.8,,0,0
637,2016-08-09 10:00,32.1,125.8,2.2,0,1006.2,1008.7,,0,0
637,2016-08-09 11:00,32.6,163.6,1.2,0,1006.2,1008.6,,0,0
637,2016-08-09 12:00,33.8,167.6,1.4,0,1005.8,1008.2,,0,0
637,2016-08-09 13:00,34,71.3,1.9,0,1005.4,1007.8,,0,0
637,2016-08-09 14:00,32.4,42.7,1.6,0,1005.2,1007.6,,0,0
637,2016-08-09 15:00,29.7,224.4,2.6,0,1005.2,1007.7,,0,0
637,2016-08-09 16:00,31.7,222.5,1.2,1,1004.8,1007.3,,0,0
637,2016-08-09 17:00,30,225.2,2.1,0,1005,1007.5,,0,0
637,2016-08-09 18:00,31.5,312.9,1.1,0,1005.2,1007.7,,0,0
637,2016-08-09 19:00,29.3,0,0.2,0,1005.6,1008.1,,0,0
637,2016-08-09 20:00,28.2,0,0,0,1006,1008.5,,0,0
637,2016-08-09 21:00,27.6,0,0.3,0,1006.8,1009.3,,0,0
637,2016-08-09 22:00,26.9,302.3,0.8,0,1007,1009.5,,0,0
637,2016-08-09 23:00,26.7,275.2,0.7,0,1007.1,1009.6,,0,0
637,2016-08-10 0:00,25.9,92.5,0.5,0,1007.2,1009.7,,0,0
637,2016-08-10 1:00,25.6,0,0.3,0,1007,1009.5,,0,0
637,2016-08-10 2:00,25.3,0,0.1,0,1006.8,1009.3,,0,0
637,2016-08-10 3:00,25.1,202.5,0.6,0,1007,1009.5,,0,0
637,2016-08-10 4:00,24.9,221.2,0.7,0,1007.3,1009.8,,0,0
637,2016-08-10 5:00,24.9,210.2,1.4,0,1007.5,1010,,0,0
637,2016-08-10 6:00,24.9,227.9,1.1,0,1007.9,1010.4,,0,0
637,2016-08-10 7:00,25.3,217.6,1.6,0,1008.2,1010.7,,0,0
637,2016-08-10 8:00,26.9,233.8,1.4,0,1008.4,1010.9,,0,0
637,2016-08-10 9:00,28.9,204.9,1.4,0,1008.6,1011.1,,0,0
637,2016-08-10 10:00,30.8,234.8,0.9,0,1008.7,1011.2,,0,0
637,2016-08-10 11:00,30.9,48,2.3,0,1008.6,1011.1,,0,0
637,2016-08-10 12:00,31.8,28.7,2.1,0,1008.3,1010.8,,0,0
637,2016-08-10 13:00,31.7,29.2,3,0,1008,1010.5,,0,0
637,2016-08-10 14:00,33.8,351.6,1.6,0,1007.6,1010,,0,0
637,2016-08-10 15:00,33.2,333,2.1,0,1007.3,1009.7,,0,0
637,2016-08-10 16:00,32.8,318.9,2.2,0,1007.1,1009.5,,0,0
637,2016-08-10 17:00,32.3,295.3,2.6,0,1007.2,1009.7,,0,0
637,2016-08-10 18:00,31.6,308.2,2.5,0,1006.9,1009.4,,0,0
637,2016-08-10 19:00,29.2,298.5,2.1,0,1007,1009.5,,0,0
637,2016-08-10 20:00,27.6,296,1.5,0,1007.5,1010,,0,0
637,2016-08-10 21:00,26.6,0,0.4,0,1008,1010.5,,0,0
637,2016-08-10 22:00,26.1,308.4,1.2,0,1008.2,1010.7,,0,0
637,2016-08-10 23:00,25.1,296.8,0.6,0,1008.2,1010.7,,0,0
637,2016-08-11 0:00,24.6,258.5,0.8,0,1008.1,1010.6,,0,0
637,2016-08-11 1:00,24.1,230.6,1.1,0,1007.9,1010.4,,0,0
637,2016-08-11 2:00,23.8,222.6,1,0,1007.8,1010.3,,0,0
637,2016-08-11 3:00,23.7,236.3,1.1,0,1007.6,1010.1,,0,0
637,2016-08-11 4:00,23.3,212.5,1,0,1007.8,1010.3,,0,0
637,2016-08-11 5:00,23,229,1.3,0,1008.1,1010.6,,0,0
637,2016-08-11 6:00,23.1,208.4,0.9,0,1008.6,1011.1,,0,0
637,2016-08-11 7:00,24.6,192.7,0.7,0,1008.9,1011.4,,0,0
637,2016-08-11 8:00,26.8,211.1,1.2,0,1009.3,1011.8,,0,0
637,2016-08-11 9:00,29.6,154.7,0.6,0,1009.3,1011.8,,0,0
637,2016-08-11 10:00,30.3,84.7,1.3,0,1009.2,1011.7,,0,0
637,2016-08-11 11:00,32.2,35.7,1.5,0,1008.9,1011.4,,0,0
637,2016-08-11 12:00,32.6,326.5,1.9,0,1008.5,1011,,0,0
637,2016-08-11 13:00,33,291,1.9,0,1008,1010.4,,0,0
637,2016-08-11 14:00,34.2,334,1.3,0,1007.4,1009.8,,0,0
637,2016-08-11 15:00,34.6,343.6,1.5,0,1007,1009.4,,0,0
637,2016-08-11 16:00,33.6,297.9,2.7,0,1006.3,1008.7,,0,0
637,2016-08-11 17:00,33.7,305,2,0,1006.1,1008.5,,0,0
637,2016-08-11 18:00,31.7,309.4,3.1,0,1006.4,1008.9,,0,0
637,2016-08-11 19:00,29.7,305.5,2.6,0,1006.5,1009,,0,0
637,2016-08-11 20:00,27.8,304.1,2.4,0,1006.9,1009.4,,0,0
637,2016-08-11 21:00,26.8,293.8,2.3,0,1007.2,1009.7,,0,0
637,2016-08-11 22:00,26.4,301.1,1.8,0,1007.5,1010,,0,0
637,2016-08-11 23:00,25.4,0,0.1,0,1007.4,1009.9,,0,0
637,2016-08-12 0:00,25,225.9,0.5,0,1007.3,1009.8,,0,0
637,2016-08-12 1:00,25.2,0,0.4,0,1007.1,1009.6,,0,0
637,2016-08-12 2:00,24.2,230.6,1.1,0,1006.8,1009.3,,0,0
637,2016-08-12 3:00,24.2,236.4,1,0,1006.7,1009.2,,0,0
637,2016-08-12 4:00,23.9,228.4,1.1,0,1006.4,1008.9,,0,0
637,2016-08-12 5:00,23.6,213.6,1.2,0,1006.5,1009,,0,0
637,2016-08-12 6:00,23.8,216.7,0.9,0,1007,1009.5,,0,0
637,2016-08-12 7:00,24.7,237.5,0.6,0,1007.4,1009.9,,0,0
637,2016-08-12 8:00,26,203.3,0.8,0,1007.4,1009.9,,0,0
637,2016-08-12 9:00,27.1,235.7,1.2,0,1007.5,1010,,0,0
637,2016-08-12 10:00,29.3,237.2,1.7,0,1007.4,1009.9,,0,0
637,2016-08-12 11:00,30.7,75.3,1.8,0,1007,1009.5,,0,0
637,2016-08-12 12:00,31.4,312.2,1.6,0,1006.4,1008.9,,0,0
637,2016-08-12 13:00,32.4,331.5,2.2,0,1005.9,1008.3,,0,0
637,2016-08-12 14:00,32.9,298.8,2,0,1005.2,1007.6,,0,0
637,2016-08-12 15:00,34.4,303.3,1.7,0,1004.5,1006.9,,0,0
637,2016-08-12 16:00,32.8,307.4,2.9,0,1004.3,1006.7,,0,0
637,2016-08-12 17:00,32.2,313.2,2.5,0,1004.1,1006.5,,0,0
637,2016-08-12 18:00,30.9,312.6,3.1,0,1003.9,1006.4,,0,0
637,2016-08-12 19:00,28.9,296.8,2.5,0,1003.9,1006.4,,0,0
637,2016-08-12 20:00,27.4,303.2,1.9,0,1004.4,1006.9,,0,0
637,2016-08-12 21:00,26.7,303.7,2,0,1005,1007.5,,0,0
637,2016-08-12 22:00,26.2,289,1,0,1005.2,1007.7,,0,0
637,2016-08-12 23:00,25.9,0,0.4,0,1005.1,1007.6,,0,0
637,2016-08-13 0:00,25.1,0,0.3,0,1004.8,1007.3,,0,0
637,2016-08-13 1:00,24.8,224.4,1.5,0,1004.6,1007.1,,0,0
637,2016-08-13 2:00,24.6,223.8,1.2,0,1004.6,1007.1,,0,0
637,2016-08-13 3:00,24.6,210.2,1.4,0,1004.4,1006.9,,0,0
637,2016-08-13 4:00,24,0,0.4,0,1004.1,1006.6,,0,0
637,2016-08-13 5:00,23.8,229.9,1.4,0,1004.3,1006.8,,0,0
637,2016-08-13 6:00,23.8,210,1.3,0,1004.7,1007.2,,0,0
637,2016-08-13 7:00,24.7,227.3,1.4,0,1005.1,1007.6,,0,0
637,2016-08-13 8:00,27.3,213,1.6,0,1005.1,1007.6,,0,0
637,2016-08-13 9:00,30.1,176.5,1.4,0,1005.1,1007.6,,0,0
637,2016-08-13 10:00,32.3,163.8,1.4,0,1005.1,1007.5,,0,0
637,2016-08-13 11:00,31.8,58.8,2,0,1005.3,1007.8,,0,0
637,2016-08-13 12:00,33.3,35.4,2.3,0,1005,1007.4,,0,0
637,2016-08-13 13:00,33.5,290.2,2.1,0,1004.2,1006.6,,0,0
637,2016-08-13 14:00,34.2,318.3,2.2,0,1003.5,1005.9,,0,0
637,2016-08-13 15:00,34.3,314.8,2.6,0,1003.2,1005.6,,0,0
637,2016-08-13 16:00,33.4,339.5,2.7,0,1003,1005.4,,0,0
