 format: day,hour,value location:55_112 Start : 20160301 
30,300,16.299999
30,400,15.2
30,500,14.5
30,600,15.7
30,700,15.1
30,800,14.5
30,900,12.6
30,1000,10.2
30,1100,8.6
30,1200,7.3
30,1300,6.3
30,1400,5.7
30,1500,5
30,1600,4.4
30,1700,4.6
30,1800,3.6
30,1900,4.2
30,2000,3.8
30,2100,3.9
30,2200,4.4
30,2300,7.4
31,0,11.3
31,100,14
31,200,16.9
31,300,18.5
31,400,20.1
31,500,20.5
31,600,19.700001
31,700,19.299999
31,800,19.299999
31,900,16.6
31,1000,13.1
31,1100,10.8
31,1200,9.5
31,1300,8.5
31,1400,7.5
31,1500,7.1
31,1600,6
31,1700,5.5
31,1800,5
31,1900,4.4
31,2000,4.5
31,2100,5.2
31,2200,6.2
31,2300,9.8
 ,,
