 format: day,hour,value location:55_112 Start : 20200101 
7,500,1.5
7,600,1.5
7,700,1.3
7,800,0.2
7,900,0.6
7,1000,1.5
7,1100,1.7
7,1200,1.3
7,1300,1.2
7,1400,1.4
7,1500,0.3
7,1600,0.8
7,1700,1.3
7,1800,1.9
7,1900,3.1
7,2000,3.3
7,2100,3.6
7,2200,3.6
7,2300,3.1
8,0,3.3
8,100,3.4
8,200,4.4
8,300,3.9
8,400,4.3
8,500,4.9
8,600,4.2
8,700,3.5
8,800,0.8
8,900,0.8
8,1000,0.6
8,1100,0.8
8,1200,0.7
8,1300,1.3
8,1400,2
8,1500,1
8,1600,1.1
8,1700,0.4
8,1800,0.9
8,1900,0.9
8,2000,2.8
8,2100,2.1
8,2200,1.3
8,2300,2
9,0,1.6
9,100,2
9,200,1.9
9,300,2.7
9,400,3.4
9,500,2.4
9,600,2.2
9,700,1.4
9,800,2.2
9,900,0.8
9,1000,1.2
9,1100,1.3
9,1200,0.5
9,1300,1.5
9,1400,1.9
9,1500,1.9
9,1600,2.2
9,1700,2.4
9,1800,2.2
9,1900,1.9
9,2000,0.9
9,2100,0.9
9,2200,0.1
9,2300,1.3
10,0,0.7
10,100,0.7
10,200,3
10,300,2.1
10,400,3
10,500,2.7
10,600,2.9
10,700,2.5
10,800,1.8
10,900,0.4
10,1000,0.4
10,1100,0.6
10,1200,0.4
10,1300,0.4
10,1400,0.5
10,1500,0
10,1600,0.1
10,1700,0.4
10,1800,0.4
10,1900,0.4
10,2000,0.6
10,2100,0.2
10,2200,0.7
10,2300,0.5
11,0,1
11,100,1.1
11,200,1.9
11,300,1.8
11,400,2.7
11,500,2.5
11,600,2.7
11,700,2.3
11,800,1.3
11,900,1.4
11,1000,0.7
11,1100,0.9
11,1200,0.7
11,1300,0.5
11,1400,0.5
11,1500,0.5
11,1600,0.8
11,1700,0.4
11,1800,0.6
11,1900,0.1
11,2000,0.3
11,2100,0.4
11,2200,0.5
11,2300,1
12,0,0.8
12,100,1.2
12,200,0.9
