지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),지면온도(°C)
129,서산,2017-04-06 20:00,9.4,,1.3,320,98,9,13.5
129,서산,2017-04-06 21:00,9.1,,.5,70,97,8.6,13.1
129,서산,2017-04-06 22:00,9.1,,1.6,340,98,8.7,12.8
129,서산,2017-04-06 23:00,8.9,,1.5,360,98,8.5,12.7
129,서산,2017-04-07 00:00,8.9,,.8,110,98,8.5,12.5
129,서산,2017-04-07 01:00,9,,.7,290,98,8.6,12.4
129,서산,2017-04-07 02:00,8.7,,1.8,20,98,8.3,12.2
129,서산,2017-04-07 03:00,8.1,,.7,320,98,7.7,11.9
129,서산,2017-04-07 04:00,8.2,,1.5,360,98,7.8,11.9
129,서산,2017-04-07 05:00,8.3,,1.6,360,98,7.9,11.8
129,서산,2017-04-07 06:00,8.2,,1.6,360,98,7.8,11.7
129,서산,2017-04-07 07:00,8.1,,2,360,98,7.7,11.8
129,서산,2017-04-07 08:00,8.5,,1.7,20,98,8.1,12.7
129,서산,2017-04-07 09:00,9.3,,2.3,50,98,8.9,13.7
129,서산,2017-04-07 10:00,10.5,,2.5,50,96,9.8,14.7
129,서산,2017-04-07 11:00,12.5,,2.8,50,87,10.3,20.6
129,서산,2017-04-07 12:00,14.7,,2.6,20,80,11.2,23.6
129,서산,2017-04-07 13:00,16.8,,1.3,360,74,12.1,25.5
129,서산,2017-04-07 14:00,17.6,,2.2,270,68,11.6,25.8
129,서산,2017-04-07 15:00,19,,1.2,290,67,12.7,25.4
129,서산,2017-04-07 16:00,18.5,,2.5,340,71,13.1,23.4
129,서산,2017-04-07 17:00,16.1,,3.1,360,77,12,20.3
129,서산,2017-04-07 18:00,14.7,,1.5,360,81,11.4,17.5
129,서산,2017-04-07 19:00,11.8,,1.9,360,89,10,15
129,서산,2017-04-07 20:00,10.3,,.5,340,93,9.2,13.8
129,서산,2017-04-07 21:00,9.5,,.9,290,94,8.5,13
129,서산,2017-04-07 22:00,8.6,,.2,0,98,8.2,12.5
129,서산,2017-04-07 23:00,8.5,,.4,0,98,8.1,12
129,서산,2017-04-08 00:00,7.9,,.6,90,98,7.5,11.5
129,서산,2017-04-08 01:00,7,,.6,180,98,6.7,11.1
129,서산,2017-04-08 02:00,6.3,,0,0,98,6,10.7
129,서산,2017-04-08 03:00,6.8,,1.4,50,98,6.5,10.6
129,서산,2017-04-08 04:00,6.6,,1,20,98,6.3,10.4
129,서산,2017-04-08 05:00,6,,1.1,50,98,5.7,10.1
129,서산,2017-04-08 06:00,5.4,,1.4,20,98,5.1,9.8
129,서산,2017-04-08 07:00,5.2,,1.8,360,98,4.9,10.6
129,서산,2017-04-08 08:00,5.8,,1.7,360,98,5.5,12.3
129,서산,2017-04-08 09:00,6.5,,1.8,360,98,6.2,14.1
129,서산,2017-04-08 10:00,9.2,,2,360,98,8.8,19.2
129,서산,2017-04-08 11:00,12.5,,1.3,20,98,12.1,22.4
129,서산,2017-04-08 12:00,15.3,,2.3,360,75,10.8,22.7
129,서산,2017-04-08 13:00,17.2,,2.9,360,68,11.2,25.2
129,서산,2017-04-08 14:00,16.3,,2.6,360,70,10.8,25
129,서산,2017-04-08 15:00,16.1,,2.6,360,71,10.8,24.2
129,서산,2017-04-08 16:00,15.2,,3.5,360,75,10.7,21.8
129,서산,2017-04-08 17:00,13.7,,2.5,360,78,9.9,19.2
129,서산,2017-04-08 18:00,12.9,,1.5,340,80,9.5,17
129,서산,2017-04-08 19:00,9.6,,2.2,360,95,8.8,14.4
129,서산,2017-04-08 20:00,9.1,,.7,180,98,8.7,14
129,서산,2017-04-08 21:00,8.6,,.9,90,98,8.2,13.4
129,서산,2017-04-08 22:00,8.8,,.2,0,98,8.4,13.3
129,서산,2017-04-08 23:00,9.1,,.8,320,98,8.7,12.9
129,서산,2017-04-09 00:00,8.9,,.6,70,98,8.5,12.8
129,서산,2017-04-09 01:00,8.9,,1,50,98,8.5,12.6
129,서산,2017-04-09 02:00,8.9,0,1.1,250,98,8.5,12.6
129,서산,2017-04-09 03:00,8.9,,.3,0,98,8.5,12.5
129,서산,2017-04-09 04:00,9.3,,1.2,50,98,8.9,12.3
129,서산,2017-04-09 05:00,8.9,,.6,320,98,8.5,12
129,서산,2017-04-09 06:00,8.9,,1.1,110,98,8.5,12
129,서산,2017-04-09 07:00,8.6,,.1,0,98,8.2,12
129,서산,2017-04-09 08:00,10.8,,1.2,360,93,9.7,12.6
129,서산,2017-04-09 09:00,12.9,,2.6,340,66,6.6,16.6
129,서산,2017-04-09 10:00,15.3,,2,360,59,7.3,20.8
129,서산,2017-04-09 11:00,17.1,,1.7,360,61,9.5,24.1
129,서산,2017-04-09 12:00,18.5,,3.5,70,69,12.6,25.8
129,서산,2017-04-09 13:00,20.4,,2.8,50,65,13.5,27.2
129,서산,2017-04-09 14:00,20.5,,3.7,50,61,12.7,26.4
129,서산,2017-04-09 15:00,19.7,,4,50,64,12.6,23.2
129,서산,2017-04-09 16:00,19.3,,3.9,70,61,11.5,22.9
129,서산,2017-04-09 17:00,17.7,,3.4,70,63,10.5,19.8
129,서산,2017-04-09 18:00,16.3,,3.6,50,64,9.4,17.3
129,서산,2017-04-09 19:00,14.9,,2.9,50,69,9.2,15.5
129,서산,2017-04-09 20:00,14.4,,3.6,70,65,7.8,14.5
129,서산,2017-04-09 21:00,14,,2.1,70,62,6.8,14.1
129,서산,2017-04-09 22:00,13.3,,2.7,70,64,6.6,13.5
129,서산,2017-04-09 23:00,13.3,,2.4,70,58,5.1,13.3
129,서산,2017-04-10 00:00,13.1,,2.3,70,55,4.2,12.9
129,서산,2017-04-10 01:00,12.6,,1.8,160,54,3.5,12.6
129,서산,2017-04-10 02:00,12.3,,2.4,90,53,2.9,12.4
129,서산,2017-04-10 03:00,12.1,,2.6,90,51,2.2,12.2
129,서산,2017-04-10 04:00,12,,2.3,70,49,1.5,12.3
129,서산,2017-04-10 05:00,11.8,,2,70,49,1.4,12.3
129,서산,2017-04-10 06:00,11.5,,2.2,90,46,.2,11.9
129,서산,2017-04-10 07:00,11.7,,2.2,70,46,.4,12.2
129,서산,2017-04-10 08:00,11.5,,2.4,70,50,1.4,12.7
129,서산,2017-04-10 09:00,13.5,,2.7,70,45,1.7,16
129,서산,2017-04-10 10:00,14.7,,3.8,70,41,1.5,19.3
129,서산,2017-04-10 11:00,16.3,,3,70,37,1.5,22.7
129,서산,2017-04-10 12:00,17.9,,3.1,70,34,1.7,26.6
129,서산,2017-04-10 13:00,18.8,,2.4,50,28,-.1,29.1
129,서산,2017-04-10 14:00,20.3,,1.9,20,27,.6,30.1
129,서산,2017-04-10 15:00,21.7,,2.3,20,26,1.3,29.3
129,서산,2017-04-10 16:00,21.4,,1.1,290,27,1.6,27.2
129,서산,2017-04-10 17:00,21.3,,2.9,50,28,2,23.7
129,서산,2017-04-10 18:00,19.9,,1.9,20,31,2.2,19.4
129,서산,2017-04-10 19:00,14.1,,2.8,340,43,1.6,16.5
129,서산,2017-04-10 20:00,12.4,,2.7,50,51,2.5,14.9
129,서산,2017-04-10 21:00,11.9,,2.2,50,54,2.8,14.2
129,서산,2017-04-10 22:00,11.8,,1.5,20,54,2.7,13.8
129,서산,2017-04-10 23:00,12.1,,3,360,51,2.2,13.6
129,서산,2017-04-11 00:00,11.4,,1,70,53,2.1,13.4
129,서산,2017-04-11 01:00,11.3,,.7,90,54,2.3,13.2
129,서산,2017-04-11 02:00,11.4,,1.8,340,54,2.4,13
129,서산,2017-04-11 03:00,11.3,0,.7,140,62,4.2,12.9
129,서산,2017-04-11 04:00,10.7,0,.8,160,69,5.2,12.8
129,서산,2017-04-11 05:00,9.3,.3,1,340,90,7.7,12.7
129,서산,2017-04-11 06:00,9,0,.6,90,93,7.9,12.7
129,서산,2017-04-11 07:00,9,0,.4,0,93,7.9,12.8
129,서산,2017-04-11 08:00,8.7,0,1.2,200,98,8.3,13.1
129,서산,2017-04-11 09:00,11.2,,2,270,90,9.6,17.5
129,서산,2017-04-11 10:00,12,,3,290,81,8.8,18.7
129,서산,2017-04-11 11:00,14.6,,2.4,290,59,6.6,24.4
129,서산,2017-04-11 12:00,16.4,,3.8,290,54,7,27.3
129,서산,2017-04-11 13:00,17.2,,3.9,340,50,6.6,29.2
129,서산,2017-04-11 14:00,16.9,,5.1,290,53,7.2,29
129,서산,2017-04-11 15:00,16.8,,5.2,270,53,7.1,27.9
129,서산,2017-04-11 16:00,16.4,,5.2,290,45,4.4,25.2
129,서산,2017-04-11 17:00,15.2,,6.8,290,45,3.3,20.9
129,서산,2017-04-11 18:00,13.4,,5.1,290,51,3.4,17.5
129,서산,2017-04-11 19:00,11.6,,3.5,290,63,4.7,14.7
129,서산,2017-04-11 20:00,11.2,,4.3,320,53,1.9,13.1
129,서산,2017-04-11 21:00,11.2,,4.4,320,49,.8,12.2
129,서산,2017-04-11 22:00,11.3,,6.6,320,41,-1.4,11.8
129,서산,2017-04-11 23:00,10.7,,5,320,39,-2.7,11.3
129,서산,2017-04-12 00:00,10.3,,5.2,340,40,-2.7,10.7
129,서산,2017-04-12 01:00,10.1,,5.5,340,39,-3.2,10.4
129,서산,2017-04-12 02:00,10,,5.5,340,36,-4.4,10.2
129,서산,2017-04-12 03:00,11.5,,6.7,360,24,-8.4,10.2
129,서산,2017-04-12 04:00,11.1,,5.8,360,25,-8.2,10.1
129,서산,2017-04-12 05:00,9.7,,2.3,360,29,-7.5,9.5
129,서산,2017-04-12 06:00,7.6,,1.3,50,41,-4.8,8.7
129,서산,2017-04-12 07:00,9.1,,.2,0,40,-3.8,8.9
129,서산,2017-04-12 08:00,15.6,,1.1,360,31,-1.4,10.3
129,서산,2017-04-12 09:00,14.8,,4.1,320,24,-5.6,16.6
129,서산,2017-04-12 10:00,15.5,,3.5,320,22,-6.1,20.6
129,서산,2017-04-12 11:00,15.2,,3.6,320,21,-7,23.8
129,서산,2017-04-12 12:00,15.5,,3.9,320,18,-8.7,27.8
129,서산,2017-04-12 13:00,15.5,,3.4,320,16,-10.2,30.2
129,서산,2017-04-12 14:00,17.4,,3.4,340,14,-10.4,30.3
129,서산,2017-04-12 15:00,17.4,,5.1,290,12,-12.3,28.6
129,서산,2017-04-12 16:00,16.3,,6,290,12,-13.2,25.4
129,서산,2017-04-12 17:00,14.9,,5.1,270,13,-13.3,21.5
129,서산,2017-04-12 18:00,12.5,,5,230,16,-12.7,16.9
129,서산,2017-04-12 19:00,9.9,,3.4,230,24,-9.7,13.7
129,서산,2017-04-12 20:00,8.6,,1.8,180,31,-7.6,12.2
129,서산,2017-04-12 21:00,8.3,,3.4,200,50,-1.5,11.4
129,서산,2017-04-12 22:00,7.6,,1,230,56,-.6,10.8
129,서산,2017-04-12 23:00,7.8,,2.9,180,68,2.2,10.4
129,서산,2017-04-13 00:00,7,,2.4,180,78,3.4,10
129,서산,2017-04-13 01:00,5.9,,1.1,160,92,4.6,9.6
129,서산,2017-04-13 02:00,4.6,,.2,0,96,4,9.2
129,서산,2017-04-13 03:00,3.7,,.6,230,98,3.4,8.8
129,서산,2017-04-13 04:00,2.5,,.4,0,98,2.2,8.4
129,서산,2017-04-13 05:00,2.5,,0,0,98,2.2,8.1
129,서산,2017-04-13 06:00,2.4,,.7,20,98,2.1,7.9
129,서산,2017-04-13 07:00,5.7,,.3,0,98,5.4,8.6
129,서산,2017-04-13 08:00,8.4,,2,250,84,5.8,11
129,서산,2017-04-13 09:00,12.3,,2.1,180,74,7.7,15.4
129,서산,2017-04-13 10:00,15.5,,2.3,200,58,7.2,21.2
129,서산,2017-04-13 11:00,16,,5,180,58,7.7,24.5
129,서산,2017-04-13 12:00,16.6,,5.1,200,58,8.2,26.6
129,서산,2017-04-13 13:00,15.6,,5.6,180,61,8,26.7
129,서산,2017-04-13 14:00,16.7,,5.9,180,60,8.8,27.3
129,서산,2017-04-13 15:00,16.4,,6,180,62,9,25.6
129,서산,2017-04-13 16:00,16.4,,5.4,200,62,9,23.4
129,서산,2017-04-13 17:00,14.4,,5.9,180,70,8.9,20
129,서산,2017-04-13 18:00,13.2,,4.7,180,77,9.2,16.9
129,서산,2017-04-13 19:00,11,,4.9,180,90,9.4,14.3
129,서산,2017-04-13 20:00,10.6,,4.4,180,88,8.6,13.1
129,서산,2017-04-13 21:00,10.3,,4.5,200,84,7.7,12.3
129,서산,2017-04-13 22:00,10.1,,4.2,200,81,6.9,11.8
129,서산,2017-04-13 23:00,10.3,,4,180,79,6.8,11.3
129,서산,2017-04-14 00:00,10.5,,3.9,180,75,6.2,11.1
129,서산,2017-04-14 01:00,10.5,,2.3,200,72,5.6,10.6
129,서산,2017-04-14 02:00,10.9,,3.5,180,64,4.3,10.5
129,서산,2017-04-14 03:00,10.7,,2.9,200,61,3.4,10.2
129,서산,2017-04-14 04:00,10.6,,3.3,180,62,3.6,10.1
129,서산,2017-04-14 05:00,10.4,,2.5,180,61,3.1,9.8
129,서산,2017-04-14 06:00,10.8,,2.5,180,56,2.3,9.7
129,서산,2017-04-14 07:00,12.8,,4.4,180,49,2.3,11.6
129,서산,2017-04-14 08:00,14,,5.7,200,54,4.8,13.7
129,서산,2017-04-14 09:00,15.3,,7.7,180,60,7.5,17.8
129,서산,2017-04-14 10:00,15.6,,7.4,180,63,8.5,19.2
129,서산,2017-04-14 11:00,16.1,,8.2,180,66,9.7,21
129,서산,2017-04-14 12:00,13.2,.1,6.7,180,86,10.9,14.9
129,서산,2017-04-14 13:00,13.7,.3,6.2,200,84,11,15
129,서산,2017-04-14 14:00,16.3,,9.1,200,68,10.3,21.6
129,서산,2017-04-14 15:00,15,,8.7,200,73,10.1,19.7
129,서산,2017-04-14 16:00,14.6,,6.6,200,77,10.6,18.6
129,서산,2017-04-14 17:00,13.7,,5.7,200,82,10.6,17.1
129,서산,2017-04-14 18:00,12.9,,3.9,180,87,10.7,15.4
129,서산,2017-04-14 19:00,12,,4.4,200,93,10.8,13.8
129,서산,2017-04-14 20:00,11.3,,2.4,180,97,10.8,13.2
129,서산,2017-04-14 21:00,11.2,,2.6,180,98,10.8,13.1
129,서산,2017-04-14 22:00,10.7,,3.8,180,98,10.3,12.4
129,서산,2017-04-14 23:00,10.4,,3.5,180,98,10,12
129,서산,2017-04-15 00:00,10.1,,1.7,160,98,9.7,11.7
129,서산,2017-04-15 01:00,9.8,,2,180,98,9.4,11.7
129,서산,2017-04-15 02:00,10,,1.5,160,98,9.6,11.5
129,서산,2017-04-15 03:00,9.4,,1.8,230,98,9,11
129,서산,2017-04-15 04:00,9.5,,1,250,98,9.1,10.6
129,서산,2017-04-15 05:00,10.4,,3.3,180,98,10,11
129,서산,2017-04-15 06:00,10.2,,2.4,230,98,9.8,10.9
129,서산,2017-04-15 07:00,10.5,,.5,140,98,10.1,11.3
129,서산,2017-04-15 08:00,13.4,,2.5,200,94,12.4,13.4
129,서산,2017-04-15 09:00,15.5,,4.7,180,80,12,18.4
129,서산,2017-04-15 10:00,17.1,,4.1,200,73,12.2,23.3
129,서산,2017-04-15 11:00,18.9,,4,180,66,12.4,27.8
129,서산,2017-04-15 12:00,20.5,,4,200,59,12.2,31.1
129,서산,2017-04-15 13:00,20.4,,5.2,200,61,12.6,32.3
129,서산,2017-04-15 14:00,21.2,,4.9,200,56,12,32.4
129,서산,2017-04-15 15:00,20.3,,4.3,230,61,12.5,31.4
129,서산,2017-04-15 16:00,20.5,,4.2,230,58,11.9,28.8
129,서산,2017-04-15 17:00,20.7,,3.3,230,53,10.7,25.4
129,서산,2017-04-15 18:00,19.4,,2.4,200,63,12.1,20.8
129,서산,2017-04-15 19:00,16.7,,2.3,200,75,12.2,17.5
129,서산,2017-04-15 20:00,14,,2.1,200,86,11.6,15.8
129,서산,2017-04-15 21:00,12.6,,1.1,180,94,11.6,14.7
129,서산,2017-04-15 22:00,11.2,,2.2,230,98,10.8,13.9
129,서산,2017-04-15 23:00,11.4,,1.7,200,98,11,14.9
129,서산,2017-04-16 00:00,10.9,,3,200,98,10.5,14.7
129,서산,2017-04-16 01:00,11,,2.3,180,98,10.6,14.5
129,서산,2017-04-16 02:00,10.1,,2.6,180,98,9.7,14.1
129,서산,2017-04-16 03:00,10.1,,2.5,180,98,9.7,14.1
129,서산,2017-04-16 04:00,10.1,,2.4,180,98,9.7,13.9
129,서산,2017-04-16 05:00,10.3,,1.6,160,98,9.9,13.9
129,서산,2017-04-16 06:00,10.3,,1.2,160,98,9.9,13.9
129,서산,2017-04-16 07:00,10.6,,.5,50,98,10.2,14.4
129,서산,2017-04-16 08:00,10.9,,1,230,98,10.5,15.7
129,서산,2017-04-16 09:00,11.3,,.3,0,98,10.9,17.8
129,서산,2017-04-16 10:00,13.2,,1.4,270,98,12.8,23.4
129,서산,2017-04-16 11:00,17.5,,2.5,230,98,17.1,27.9
129,서산,2017-04-16 12:00,20.8,,1.9,200,60,12.7,32.9
129,서산,2017-04-16 13:00,22.9,,2.7,200,48,11.2,35.1
129,서산,2017-04-16 14:00,24.7,,1.6,200,42,10.9,34.2
129,서산,2017-04-16 15:00,25.5,,3.1,230,37,9.7,31.2
129,서산,2017-04-16 16:00,24.5,,2.4,360,50,13.3,29.1
129,서산,2017-04-16 17:00,23.1,,2.4,360,58,14.3,24.8
129,서산,2017-04-16 18:00,21.6,,2.1,20,63,14.2,22.2
129,서산,2017-04-16 19:00,19.6,,2.1,360,74,14.8,19.6
129,서산,2017-04-16 20:00,16.9,,1.6,20,84,14.1,18.4
129,서산,2017-04-16 21:00,16.2,,.9,360,86,13.8,17.4
129,서산,2017-04-16 22:00,15.4,,.5,340,90,13.7,16.8
129,서산,2017-04-16 23:00,14.9,,1.8,180,95,14.1,15.8
129,서산,2017-04-17 00:00,12.5,,2.7,180,98,12.1,14.9
129,서산,2017-04-17 01:00,11.1,,.2,0,98,10.7,14.1
129,서산,2017-04-17 02:00,11,,.5,20,98,10.6,13.9
129,서산,2017-04-17 03:00,11.6,,.2,0,98,11.2,14.4
129,서산,2017-04-17 04:00,13.1,,2.4,50,98,12.7,14.6
129,서산,2017-04-17 05:00,12.4,,3.1,20,98,12,14.6
129,서산,2017-04-17 06:00,12.4,,1.1,50,98,12,14.3
129,서산,2017-04-17 07:00,13.2,,1.3,70,96,12.5,14.7
129,서산,2017-04-17 08:00,14.5,,1.3,340,87,12.3,15.2
129,서산,2017-04-17 09:00,13.7,.7,2.3,180,98,13.3,15.2
129,서산,2017-04-17 10:00,13.4,1.5,2.4,20,98,13,16
129,서산,2017-04-17 11:00,13.2,.9,1.9,360,98,12.8,16.2
129,서산,2017-04-17 12:00,13,1.1,3.4,360,98,12.6,16.1
129,서산,2017-04-17 13:00,12.7,4.2,2.3,20,98,12.3,16
129,서산,2017-04-17 14:00,12.2,2.5,3.6,20,98,11.8,15.6
129,서산,2017-04-17 15:00,13.2,.3,3.6,50,98,12.8,16.5
129,서산,2017-04-17 16:00,15.6,0,2.9,20,90,13.9,21
129,서산,2017-04-17 17:00,14.3,,3.6,360,97,13.8,19.2
129,서산,2017-04-17 18:00,14.2,,2.8,340,95,13.4,17.2
129,서산,2017-04-17 19:00,13.4,,1.1,360,96,12.7,14.9
129,서산,2017-04-17 20:00,11.6,,.7,270,98,11.2,14
129,서산,2017-04-17 21:00,11.2,,.6,320,98,10.8,13.3
129,서산,2017-04-17 22:00,9.8,,0,0,98,9.4,12.8
129,서산,2017-04-17 23:00,8.8,,.1,0,98,8.4,12.4
129,서산,2017-04-18 00:00,8.8,,.3,0,98,8.4,12
129,서산,2017-04-18 01:00,8.1,,.7,140,98,7.7,11.6
129,서산,2017-04-18 02:00,7.3,,0,0,98,6.9,11.3
129,서산,2017-04-18 03:00,6.7,,.8,180,98,6.4,11.5
129,서산,2017-04-18 04:00,7.5,,.3,0,98,7.1,11.6
129,서산,2017-04-18 05:00,7.6,,.2,0,98,7.2,11.6
129,서산,2017-04-18 06:00,7.4,,.3,0,98,7,11.4
129,서산,2017-04-18 07:00,8.8,,2.2,180,98,8.4,12.3
129,서산,2017-04-18 08:00,10.5,,3.7,180,98,10.1,13.6
129,서산,2017-04-18 09:00,14,,3,200,98,13.6,17.6
129,서산,2017-04-18 10:00,15.6,,4.8,200,86,13.2,20.3
129,서산,2017-04-18 11:00,15,,6.7,200,76,10.7,17
129,서산,2017-04-18 12:00,13.6,,3.9,200,89,11.8,15.5
129,서산,2017-04-18 13:00,14.1,,7.3,200,88,12.1,16.2
129,서산,2017-04-18 14:00,12.8,0,6.6,200,98,12.4,14.9
129,서산,2017-04-18 15:00,11.2,.9,4.7,230,98,10.8,14.9
129,서산,2017-04-18 16:00,11.5,.3,2.7,230,98,11.1,16.2
129,서산,2017-04-18 17:00,13.4,,3.3,250,98,13,17.6
129,서산,2017-04-18 18:00,12.8,,5.7,290,82,9.7,14.8
129,서산,2017-04-18 19:00,11.1,,6.1,290,79,7.5,12.4
129,서산,2017-04-18 20:00,9.8,,5.2,290,82,6.8,11.4
129,서산,2017-04-18 21:00,9.7,,3.8,270,81,6.5,11
129,서산,2017-04-18 22:00,9.8,,4.7,270,74,5.3,10.5
129,서산,2017-04-18 23:00,9.6,,3.3,270,75,5.3,10.3
129,서산,2017-04-19 00:00,9.1,,2.3,270,76,5,10
129,서산,2017-04-19 01:00,8.7,,1.9,270,78,5,9.8
129,서산,2017-04-19 02:00,6.4,,.7,180,91,5,9.4
129,서산,2017-04-19 03:00,5.7,,.6,90,94,4.8,9.3
129,서산,2017-04-19 04:00,6.5,,1.3,180,89,4.8,9.2
129,서산,2017-04-19 05:00,6.2,,1.2,160,96,5.6,8.9
129,서산,2017-04-19 06:00,3.8,,.2,0,98,3.5,8.7
129,서산,2017-04-19 07:00,5.3,,.5,340,98,5,9.3
129,서산,2017-04-19 08:00,8.6,,2.2,180,91,7.2,11.2
129,서산,2017-04-19 09:00,11.1,,2,230,81,7.9,16.4
129,서산,2017-04-19 10:00,14.2,,2.8,320,52,4.4,20.2
129,서산,2017-04-19 11:00,15.4,,4,290,45,3.5,23.5
129,서산,2017-04-19 12:00,16.3,,5.7,290,44,4,24.3
129,서산,2017-04-19 13:00,16.6,,2,290,41,3.2,27
129,서산,2017-04-19 14:00,17.2,,3,320,38,2.7,27.2
129,서산,2017-04-19 15:00,16.5,,5.2,230,45,4.5,25
129,서산,2017-04-19 16:00,16.3,,4.3,230,46,4.6,23.6
129,서산,2017-04-19 17:00,15.3,,3.8,230,43,2.7,20.6
129,서산,2017-04-19 18:00,14.4,,3,230,43,1.9,17.2
129,서산,2017-04-19 19:00,12.5,,1.8,250,57,4.1,14.6
129,서산,2017-04-19 20:00,10.9,,1,200,73,6.2,13.9
129,서산,2017-04-19 21:00,9.9,,1.1,160,77,6,13
129,서산,2017-04-19 22:00,9.3,,1,200,83,6.5,13
129,서산,2017-04-19 23:00,9.9,,.7,200,73,5.2,13.1
129,서산,2017-04-20 00:00,9.4,,1.1,110,81,6.2,12.8
129,서산,2017-04-20 01:00,9.4,,.1,0,82,6.4,12.8
129,서산,2017-04-20 02:00,9.3,,.7,110,84,6.7,12.5
129,서산,2017-04-20 03:00,9.2,,.6,90,84,6.6,12.4
129,서산,2017-04-20 04:00,8.7,,.2,0,89,6.9,12.1
129,서산,2017-04-20 05:00,8.7,,.5,50,86,6.4,12
129,서산,2017-04-20 06:00,8.8,,.5,20,85,6.4,11.8
129,서산,2017-04-20 07:00,9.3,,.8,20,81,6.1,12.4
129,서산,2017-04-20 08:00,10.6,,.3,0,75,6.3,13
129,서산,2017-04-20 09:00,11.4,,1.2,20,69,5.9,13.2
129,서산,2017-04-20 10:00,12.1,,1.6,50,66,5.9,15
129,서산,2017-04-20 11:00,12.5,,1.6,50,62,5.4,14.4
129,서산,2017-04-20 12:00,11.7,.6,2.9,160,81,8.5,13.5
129,서산,2017-04-20 13:00,11.8,.6,3.8,180,87,9.6,15.5
129,서산,2017-04-20 14:00,12.8,,2.8,180,68,7,16.9
129,서산,2017-04-20 15:00,14.6,,2.5,200,61,7.1,19.8
129,서산,2017-04-20 16:00,13.6,,3.6,230,67,7.5,17.2
129,서산,2017-04-20 17:00,13.4,,2.7,230,68,7.6,16.5
129,서산,2017-04-20 18:00,12.7,,2.4,200,66,6.5,14.7
129,서산,2017-04-20 19:00,11.5,,1,180,78,7.7,13.3
129,서산,2017-04-20 20:00,9.4,,.7,160,90,7.8,12.1
129,서산,2017-04-20 21:00,9.2,,1,180,91,7.8,12
129,서산,2017-04-20 22:00,8.5,,.3,0,98,8.1,11.5
129,서산,2017-04-20 23:00,7.3,,.1,0,98,6.9,11.2
129,서산,2017-04-21 00:00,7.2,,.5,90,98,6.9,10.8
129,서산,2017-04-21 01:00,5.8,,.7,70,98,5.5,10
129,서산,2017-04-21 02:00,5.1,,.2,0,98,4.8,9.8
129,서산,2017-04-21 03:00,6,,1.3,50,98,5.7,9.8
129,서산,2017-04-21 04:00,6,,1.1,70,98,5.7,9.4
129,서산,2017-04-21 05:00,4.3,,.4,0,98,4,8.9
129,서산,2017-04-21 06:00,3.3,,.4,0,98,3,8.7
129,서산,2017-04-21 07:00,5.5,,.4,0,98,5.2,9.5
129,서산,2017-04-21 08:00,8.3,,.7,270,98,7.9,11.6
129,서산,2017-04-21 09:00,11.5,,.4,0,76,7.4,16.5
129,서산,2017-04-21 10:00,14.3,,1.4,360,65,7.7,20.6
129,서산,2017-04-21 11:00,15.7,,2.6,320,53,6.1,23.3
129,서산,2017-04-21 12:00,16.9,,2.5,290,48,5.8,25.4
129,서산,2017-04-21 13:00,17.7,,2.8,340,45,5.6,26.8
129,서산,2017-04-21 14:00,17.5,,3.2,320,45,5.4,22.3
129,서산,2017-04-21 15:00,18.3,,2.5,320,41,4.8,26.3
129,서산,2017-04-21 16:00,18.1,,4.1,320,46,6.2,24.7
129,서산,2017-04-21 17:00,16.8,,3.3,320,51,6.5,21
129,서산,2017-04-21 18:00,15.1,,3.2,320,65,8.5,18.5
129,서산,2017-04-21 19:00,12.7,,3.1,230,76,8.5,15.9
129,서산,2017-04-21 20:00,11.8,,2.8,230,80,8.4,14.8
129,서산,2017-04-21 21:00,11.1,,1.1,180,82,8.1,13.9
129,서산,2017-04-21 22:00,10.6,,.2,0,89,8.8,13.7
129,서산,2017-04-21 23:00,10.1,,.5,230,94,9.1,13.3
129,서산,2017-04-22 00:00,9.8,,1.3,180,93,8.7,13.1
129,서산,2017-04-22 01:00,9.5,,.8,180,93,8.4,12.8
129,서산,2017-04-22 02:00,7.7,,.2,0,98,7.3,12.1
129,서산,2017-04-22 03:00,8,,.3,0,98,7.6,11.7
129,서산,2017-04-22 04:00,7.7,,1.4,70,98,7.3,11
129,서산,2017-04-22 05:00,6.4,,1.1,90,98,6.1,10.5
129,서산,2017-04-22 06:00,7,,1.2,70,98,6.7,10.2
129,서산,2017-04-22 07:00,8.5,,1.2,50,98,8.1,10.7
129,서산,2017-04-22 08:00,10.3,,2.8,360,95,9.5,13.1
129,서산,2017-04-22 09:00,13.5,,1.6,360,81,10.2,18.1
129,서산,2017-04-22 10:00,15.4,,1.8,360,69,9.7,22.4
129,서산,2017-04-22 11:00,16.5,,3.3,340,69,10.7,23.7
129,서산,2017-04-22 12:00,17.5,,3.3,340,58,9.1,27.4
129,서산,2017-04-22 13:00,18.9,,3.1,360,39,4.6,28.5
129,서산,2017-04-22 14:00,20.1,,4.7,340,24,-1.1,30.4
129,서산,2017-04-22 15:00,20.2,,4.8,320,31,2.5,29.7
129,서산,2017-04-22 16:00,19.3,,4.6,320,28,.3,27.3
129,서산,2017-04-22 17:00,18.8,,5.8,290,27,-.6,23.7
129,서산,2017-04-22 18:00,18,,3.9,320,33,1.4,19.8
129,서산,2017-04-22 19:00,15.5,,3.3,320,46,3.9,16.3
