지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),이슬점온도(°C),지면온도(°C)
129,서산,2016-08-30 11:00,23.5,,4.7,290,68,17.2,30.6
129,서산,2016-08-30 12:00,22.3,0,3.6,290,78,18.2,26.4
129,서산,2016-08-30 13:00,23.1,,4.7,290,75,18.4,28.1
129,서산,2016-08-30 14:00,23.3,,5.3,290,75,18.6,29.1
129,서산,2016-08-30 15:00,22.6,,6.6,290,79,18.7,27.2
129,서산,2016-08-30 16:00,22.6,,5.5,270,79,18.7,27.8
129,서산,2016-08-30 17:00,22.4,,6.3,290,80,18.7,27.1
129,서산,2016-08-30 18:00,21.8,0,6.5,290,80,18.1,25.1
129,서산,2016-08-30 19:00,19.7,0,4.3,270,97,19.2,23.4
129,서산,2016-08-30 20:00,20.9,.2,5.1,290,87,18.6,22.8
129,서산,2016-08-30 21:00,21.2,0,6,290,81,17.8,22.2
129,서산,2016-08-30 22:00,21,,6.6,290,79,17.2,21.9
129,서산,2016-08-30 23:00,20.7,0,4.2,290,81,17.3,21.9
129,서산,2016-08-31 00:00,19.9,0,5.7,270,87,17.6,21.5
129,서산,2016-08-31 01:00,20,0,5.6,270,84,17.2,21
129,서산,2016-08-31 02:00,20.3,0,6.8,270,80,16.7,20.6
129,서산,2016-08-31 03:00,18.2,0,6.3,270,93,17,20.4
129,서산,2016-08-31 04:00,18.2,.3,5.8,270,93,17,20.3
129,서산,2016-08-31 05:00,17.8,2.3,4.8,270,98,17.4,20.4
129,서산,2016-08-31 06:00,17.8,1.2,5.7,270,98,17.4,20.4
129,서산,2016-08-31 07:00,17.5,3,3.4,250,98,17.1,20.4
129,서산,2016-08-31 08:00,18,4.2,4.1,250,98,17.6,20.8
129,서산,2016-08-31 09:00,18.5,3.5,4.7,250,98,18.1,21
129,서산,2016-08-31 10:00,19,1.6,2.8,250,98,18.6,21.8
129,서산,2016-08-31 11:00,19.3,5.8,4.5,270,98,18.9,21.6
129,서산,2016-08-31 12:00,19.4,4.4,4.3,270,98,19,21.9
129,서산,2016-08-31 13:00,22.1,2.6,6,250,89,20.1,24
129,서산,2016-08-31 14:00,23,,5.4,250,78,18.9,24.4
129,서산,2016-08-31 15:00,22.8,,6.1,250,76,18.3,23.6
129,서산,2016-08-31 16:00,23.7,,4.8,250,74,18.7,24.6
129,서산,2016-08-31 17:00,23,,4.7,250,76,18.5,23.8
129,서산,2016-08-31 18:00,22.5,,3.5,230,86,20,23.3
129,서산,2016-08-31 19:00,21.3,,3.2,230,90,19.5,22.3
129,서산,2016-08-31 20:00,20.9,,2,230,93,19.7,22
129,서산,2016-08-31 21:00,21.1,,1.4,230,95,20.2,22
129,서산,2016-08-31 22:00,19.5,,.2,0,98,19.1,21.6
129,서산,2016-08-31 23:00,19,,.4,0,98,18.6,21.4
129,서산,2016-09-01 00:00,20,,2.4,160,98,19.6,21.5
129,서산,2016-09-01 01:00,18.3,,.5,180,98,17.9,21.2
129,서산,2016-09-01 02:00,18.1,,1,110,98,17.7,20.9
129,서산,2016-09-01 03:00,17.4,,.2,0,98,17,20.7
129,서산,2016-09-01 04:00,16.8,,.4,0,98,16.4,20.5
129,서산,2016-09-01 05:00,17.7,,.2,0,98,17.3,20.8
129,서산,2016-09-01 06:00,22.2,,2.8,180,98,21.8,21.6
129,서산,2016-09-01 07:00,22.4,,3.2,180,98,22,22.1
129,서산,2016-09-01 08:00,23.3,,3.4,180,98,22.9,22.9
129,서산,2016-09-01 09:00,23.8,,3.8,180,98,23.4,23.1
129,서산,2016-09-01 10:00,25,,4.5,180,95,24.1,23.6
129,서산,2016-09-01 11:00,26.4,,5.7,180,89,24.4,25.9
129,서산,2016-09-01 12:00,27,,5.2,200,87,24.6,27
129,서산,2016-09-01 13:00,27.8,,6,180,83,24.6,28.6
129,서산,2016-09-01 14:00,27.8,,6.6,180,78,23.6,27.3
129,서산,2016-09-01 15:00,28.2,,5.7,180,71,22.4,27.5
129,서산,2016-09-01 16:00,28.2,,4.6,180,70,22.2,26.6
129,서산,2016-09-01 17:00,27.3,,4.1,200,77,22.9,25.5
129,서산,2016-09-01 18:00,25.8,,3.4,200,87,23.4,24.6
129,서산,2016-09-01 19:00,24.2,,2.2,200,98,23.8,24
129,서산,2016-09-01 20:00,23.7,,1.2,180,98,23.3,23.7
129,서산,2016-09-01 21:00,23.6,,1.9,180,98,23.2,23.5
129,서산,2016-09-01 22:00,23.4,,1,180,98,23,23.4
129,서산,2016-09-01 23:00,22.7,,.5,160,98,22.3,23.4
129,서산,2016-09-02 00:00,22.2,,3.4,110,83,19.1,23
129,서산,2016-09-02 01:00,21.8,,.4,0,97,21.2,23.2
129,서산,2016-09-02 02:00,21.7,,.4,0,98,21.3,23
129,서산,2016-09-02 03:00,22.4,,.4,0,98,22,23.2
129,서산,2016-09-02 04:00,23.7,,2.6,140,98,23.3,23.1
129,서산,2016-09-02 05:00,23.7,,2.5,160,97,23.1,23
129,서산,2016-09-02 06:00,22.9,0,1.6,110,98,22.5,22.9
129,서산,2016-09-02 07:00,22.8,,1,160,97,22.2,23.2
129,서산,2016-09-02 08:00,23.8,,1.7,160,91,22.2,24.9
129,서산,2016-09-02 09:00,24.5,,2,160,84,21.6,28.5
129,서산,2016-09-02 10:00,26.1,,1.9,110,77,21.7,32.6
129,서산,2016-09-02 11:00,27.4,,1.4,110,72,21.8,35.2
129,서산,2016-09-02 12:00,28.2,,3.2,110,70,22.2,35.3
129,서산,2016-09-02 13:00,27.5,,2.8,110,71,21.7,30.8
129,서산,2016-09-02 14:00,27.7,,2.6,140,69,21.4,29.4
129,서산,2016-09-02 15:00,28.2,,3,110,68,21.7,30.6
129,서산,2016-09-02 16:00,27.8,,3.2,110,70,21.8,28.5
129,서산,2016-09-02 17:00,27,,2.6,110,74,21.9,27
129,서산,2016-09-02 18:00,25,,1.9,110,84,22.1,25.5
129,서산,2016-09-02 19:00,23.4,,1.5,70,89,21.4,24.7
129,서산,2016-09-02 20:00,22.7,,2.2,70,92,21.3,24
129,서산,2016-09-02 21:00,23,,2.4,90,89,21,23.6
129,서산,2016-09-02 22:00,21.8,,1.7,70,96,21.1,23.3
129,서산,2016-09-02 23:00,22,,1.7,70,97,21.4,23.5
129,서산,2016-09-03 00:00,22,,1.1,70,96,21.3,23.4
129,서산,2016-09-03 01:00,21.7,,1.5,70,97,21.1,23.2
129,서산,2016-09-03 02:00,21.5,,1.8,70,98,21.1,23.1
129,서산,2016-09-03 03:00,21.3,,1.9,70,98,20.9,22.7
129,서산,2016-09-03 04:00,21.6,,1.3,70,96,20.9,22.8
129,서산,2016-09-03 05:00,20.6,,1.8,50,98,20.2,22.3
129,서산,2016-09-03 06:00,20.8,,.4,0,98,20.4,22.8
129,서산,2016-09-03 07:00,21.2,,1,50,98,20.8,23
129,서산,2016-09-03 08:00,21.9,,1.4,50,97,21.3,24
129,서산,2016-09-03 09:00,24.3,,2.3,50,86,21.8,29.8
129,서산,2016-09-03 10:00,25.5,,1.6,270,82,22.1,34
129,서산,2016-09-03 11:00,26.4,,1.7,180,76,21.8,36.3
129,서산,2016-09-03 12:00,27,,2,230,73,21.7,36.8
129,서산,2016-09-03 13:00,28.3,,2.2,250,69,22,36.8
129,서산,2016-09-03 14:00,28.1,,2.8,320,75,23.2,35.6
129,서산,2016-09-03 15:00,27.4,,1.2,320,76,22.7,30.2
129,서산,2016-09-03 16:00,26.9,,1.5,360,82,23.5,28.3
129,서산,2016-09-03 17:00,26,,2.6,320,83,22.8,27.3
129,서산,2016-09-03 18:00,25.4,,2.2,320,84,22.5,26.4
129,서산,2016-09-03 19:00,23.7,,2,290,88,21.5,25.4
129,서산,2016-09-03 20:00,21.8,,.2,0,98,21.4,24.3
129,서산,2016-09-03 21:00,21.8,,.9,90,98,21.4,23.9
129,서산,2016-09-03 22:00,21.4,,1,90,98,21,23.6
129,서산,2016-09-03 23:00,21,,.8,20,98,20.6,23.2
129,서산,2016-09-04 00:00,20.8,,.8,50,98,20.4,23.2
129,서산,2016-09-04 01:00,20.4,,.6,50,98,20,22.6
129,서산,2016-09-04 02:00,20.6,,1,50,98,20.2,22.6
129,서산,2016-09-04 03:00,21,,.9,90,98,20.6,22.7
129,서산,2016-09-04 04:00,21.2,,.8,70,98,20.8,22.8
129,서산,2016-09-04 05:00,21.1,,.8,50,98,20.7,22.8
129,서산,2016-09-04 06:00,21.4,,1.6,20,98,21,22.8
129,서산,2016-09-04 07:00,21.7,,1,50,98,21.3,23.1
129,서산,2016-09-04 08:00,23.3,,2.1,360,98,22.9,25.3
129,서산,2016-09-04 09:00,24.9,,1.7,50,92,23.5,26.2
129,서산,2016-09-04 10:00,27.3,,1.4,50,81,23.7,34.3
129,서산,2016-09-04 11:00,28.2,,1.5,340,80,24.4,33.4
129,서산,2016-09-04 12:00,29.2,,2.1,340,75,24.3,35.3
129,서산,2016-09-04 13:00,29.7,,2.5,340,70,23.6,34.9
129,서산,2016-09-04 14:00,29.6,,2.3,320,74,24.4,34.2
129,서산,2016-09-04 15:00,29.3,,2.5,360,76,24.6,31.5
129,서산,2016-09-04 16:00,27.4,,3.4,360,84,24.4,29.2
129,서산,2016-09-04 17:00,26.1,,3,360,88,23.9,27.7
129,서산,2016-09-04 18:00,25.6,,2.9,360,89,23.6,26.7
129,서산,2016-09-04 19:00,24.6,,1.3,360,95,23.7,26
129,서산,2016-09-04 20:00,24,,1.5,50,98,23.6,25.3
129,서산,2016-09-04 21:00,24,,1.1,20,98,23.6,25
129,서산,2016-09-04 22:00,23.6,,1.4,70,98,23.2,24.7
129,서산,2016-09-04 23:00,23.4,,1,50,98,23,24.6
129,서산,2016-09-05 00:00,23.3,,1.4,20,98,22.9,24.4
129,서산,2016-09-05 01:00,23.2,,1.2,50,98,22.8,24.4
129,서산,2016-09-05 02:00,23.1,,1,70,98,22.7,24.2
129,서산,2016-09-05 03:00,22.8,,.7,340,98,22.4,23.9
129,서산,2016-09-05 04:00,22.6,,1.4,50,98,22.2,23.8
129,서산,2016-09-05 05:00,22.4,,.3,0,98,22,23.7
129,서산,2016-09-05 06:00,22.3,,.4,0,98,21.9,23.6
129,서산,2016-09-05 07:00,21.8,,.3,0,98,21.4,23.5
129,서산,2016-09-05 08:00,24.2,,.2,0,98,23.8,26.5
129,서산,2016-09-05 09:00,25.1,,.7,270,97,24.5,27.7
129,서산,2016-09-05 10:00,27.4,,1.3,320,85,24.6,32.6
129,서산,2016-09-05 11:00,28.6,,1.1,290,76,23.9,34.6
129,서산,2016-09-05 12:00,29.5,,2.8,290,69,23.2,38.9
129,서산,2016-09-05 13:00,29.2,,3.7,320,70,23.1,34.8
129,서산,2016-09-05 14:00,29.5,,4.1,290,69,23.2,36.2
129,서산,2016-09-05 15:00,29.5,,3.3,320,65,22.2,33.7
129,서산,2016-09-05 16:00,28.7,,2.4,340,71,22.9,30.6
129,서산,2016-09-05 17:00,29.1,,1.4,360,63,21.3,28
129,서산,2016-09-05 18:00,27.7,,2.4,340,78,23.5,26.7
129,서산,2016-09-05 19:00,25,,2.3,340,88,22.8,25.7
129,서산,2016-09-05 20:00,23.7,,.6,20,92,22.3,25
129,서산,2016-09-05 21:00,21.9,,1.1,180,98,21.5,24.1
129,서산,2016-09-05 22:00,21.5,,.8,140,98,21.1,23.8
129,서산,2016-09-05 23:00,20.9,,1.3,110,98,20.5,23.4
129,서산,2016-09-06 00:00,19.7,,.3,0,98,19.3,22.8
129,서산,2016-09-06 01:00,19.2,,.4,0,98,18.8,22.4
129,서산,2016-09-06 02:00,19.2,,.7,160,98,18.8,22
129,서산,2016-09-06 03:00,18.6,,.2,0,98,18.2,21.8
129,서산,2016-09-06 04:00,17.9,,.3,0,98,17.5,21.6
129,서산,2016-09-06 05:00,17.8,,.8,90,98,17.4,21.6
129,서산,2016-09-06 06:00,17.8,,.3,0,98,17.4,21.1
129,서산,2016-09-06 07:00,18.3,,.4,0,98,17.9,21.8
129,서산,2016-09-06 08:00,20.9,,.1,0,97,20.3,23.5
129,서산,2016-09-06 09:00,22.1,,1,230,97,21.5,25.9
129,서산,2016-09-06 10:00,24.2,,1.6,200,87,21.8,27.9
129,서산,2016-09-06 11:00,25.1,,1.4,250,80,21.3,30
129,서산,2016-09-06 12:00,25.9,,2.3,180,67,19.2,29.5
129,서산,2016-09-06 13:00,25.9,,2.1,230,77,21.5,29.5
129,서산,2016-09-06 14:00,25.3,,2.3,250,70,19.4,28.9
129,서산,2016-09-06 15:00,25.5,,1.8,200,71,19.8,28.4
129,서산,2016-09-06 16:00,25.1,,2,180,76,20.5,27.5
129,서산,2016-09-06 17:00,24.9,,1.2,230,85,22.1,26.7
129,서산,2016-09-06 18:00,24,,1.4,200,95,23.1,25.6
129,서산,2016-09-06 19:00,23.4,,.9,200,98,23,24.7
129,서산,2016-09-06 20:00,22.9,,1.4,180,98,22.5,24.4
129,서산,2016-09-06 21:00,22.8,,.9,160,98,22.4,24.3
129,서산,2016-09-06 22:00,22.9,,.2,0,98,22.5,24.3
129,서산,2016-09-06 23:00,22.8,,.7,180,98,22.4,24.2
129,서산,2016-09-07 00:00,21,,.4,0,98,20.6,23.1
129,서산,2016-09-07 01:00,20.5,,.3,0,98,20.1,22.6
129,서산,2016-09-07 02:00,19.7,,.9,50,98,19.3,22.3
129,서산,2016-09-07 03:00,20,,.6,50,98,19.6,22.4
129,서산,2016-09-07 04:00,20.6,,.6,50,98,20.2,22.9
129,서산,2016-09-07 05:00,20.3,,.2,0,98,19.9,23
129,서산,2016-09-07 06:00,19.9,,.6,360,98,19.5,23
129,서산,2016-09-07 07:00,19.6,,.5,90,98,19.2,23.2
129,서산,2016-09-07 08:00,19.9,,.3,0,98,19.5,24.2
129,서산,2016-09-07 09:00,22.7,,1.2,360,98,22.3,25.9
129,서산,2016-09-07 10:00,23.5,,.9,20,92,22.1,26.6
129,서산,2016-09-07 11:00,24.2,,1.1,320,88,22,28.3
129,서산,2016-09-07 12:00,25.3,,1.2,200,82,21.9,30.3
129,서산,2016-09-07 13:00,27.6,,1.9,70,65,20.4,33.2
129,서산,2016-09-07 14:00,26.9,,1.3,160,69,20.7,30.3
129,서산,2016-09-07 15:00,27.1,,2.1,200,72,21.6,32.7
129,서산,2016-09-07 16:00,25.7,,1.6,270,80,21.9,29.1
129,서산,2016-09-07 17:00,24.6,,1.7,250,78,20.5,25.4
129,서산,2016-09-07 18:00,23.7,,.8,270,82,20.4,24.3
129,서산,2016-09-07 19:00,22.4,,1.4,230,83,19.3,23
129,서산,2016-09-07 20:00,22.1,,.5,140,86,19.6,22.4
129,서산,2016-09-07 21:00,21.8,,1,160,92,20.4,22.3
129,서산,2016-09-07 22:00,21.2,,.4,0,98,20.8,22.4
129,서산,2016-09-07 23:00,21.2,,.2,0,98,20.8,22.4
129,서산,2016-09-08 00:00,20.8,,.6,250,98,20.4,22.4
129,서산,2016-09-08 01:00,20.7,,0,0,98,20.3,22.3
129,서산,2016-09-08 02:00,20.5,,.3,0,98,20.1,22.1
129,서산,2016-09-08 03:00,19.8,,0,0,98,19.4,21.3
129,서산,2016-09-08 04:00,19.8,,.2,0,98,19.4,20.9
129,서산,2016-09-08 05:00,19.9,,.2,0,98,19.5,21.1
129,서산,2016-09-08 06:00,20.5,,.1,0,98,20.1,21.5
129,서산,2016-09-08 07:00,20.6,,1,90,98,20.2,21.6
129,서산,2016-09-08 08:00,22.1,,.7,290,98,21.7,24.4
129,서산,2016-09-08 09:00,24,,1.6,230,98,23.6,27.9
129,서산,2016-09-08 10:00,25.4,,2.2,180,87,23,30.7
129,서산,2016-09-08 11:00,25.6,,2.7,230,84,22.6,29.7
129,서산,2016-09-08 12:00,26.8,,3.3,230,74,21.7,36.5
129,서산,2016-09-08 13:00,27.7,,4.3,230,67,21,38.4
129,서산,2016-09-08 14:00,28.3,,3.9,250,68,21.8,39.7
129,서산,2016-09-08 15:00,27.6,,3.2,200,68,21.1,37.9
129,서산,2016-09-08 16:00,27.3,,3.5,200,71,21.5,34.9
129,서산,2016-09-08 17:00,25.8,,2,270,80,22,32
129,서산,2016-09-08 18:00,24.6,,1.1,20,86,22,27.5
129,서산,2016-09-08 19:00,22.9,,.6,20,88,20.7,25.2
129,서산,2016-09-08 20:00,22.1,,1,110,92,20.7,23.8
129,서산,2016-09-08 21:00,21.6,,.2,0,98,21.2,23.6
129,서산,2016-09-08 22:00,21.9,,.3,0,98,21.5,23.7
129,서산,2016-09-08 23:00,21.8,,.7,320,98,21.4,23.5
129,서산,2016-09-09 00:00,21.6,,.7,50,98,21.2,22.7
129,서산,2016-09-09 01:00,20.6,,.5,90,98,20.2,22.2
129,서산,2016-09-09 02:00,20.3,,.4,0,98,19.9,21.8
129,서산,2016-09-09 03:00,20.3,,1.6,110,98,19.9,21.5
129,서산,2016-09-09 04:00,19.4,,.2,0,98,19,21.2
129,서산,2016-09-09 05:00,20,,.6,50,98,19.6,21.6
129,서산,2016-09-09 06:00,19.4,,.4,0,98,19,21.1
129,서산,2016-09-09 07:00,19.7,,.5,70,98,19.3,21.4
129,서산,2016-09-09 08:00,21.8,,.8,110,98,21.4,24.2
129,서산,2016-09-09 09:00,23.5,,1.1,270,95,22.6,28.7
129,서산,2016-09-09 10:00,25.4,,4.5,290,85.3,22.7,29.4
129,서산,2016-09-09 11:00,25.4,,2.1,290,85,22.6,33
129,서산,2016-09-09 12:00,26.8,,2.4,320,56,17.2,37.7
129,서산,2016-09-09 13:00,28,,2.5,290,45,14.9,41.2
129,서산,2016-09-09 14:00,28,,2.6,320,60,19.5,46.4
129,서산,2016-09-09 15:00,27.4,,4.1,320,66,20.4,43.9
129,서산,2016-09-09 16:00,26.8,,4,320,66,19.9,39.8
129,서산,2016-09-09 17:00,25.9,,3,320,71,20.2,35
129,서산,2016-09-09 18:00,24.6,,1.7,320,77,20.2,28.6
129,서산,2016-09-09 19:00,22.6,,1.9,290,86,20.1,24.5
129,서산,2016-09-09 20:00,20.9,,1,320,93,19.7,23
129,서산,2016-09-09 21:00,20.4,,.5,90,95,19.5,22.1
129,서산,2016-09-09 22:00,19.2,,.4,0,95,18.3,21.2
129,서산,2016-09-09 23:00,18.7,,.4,0,95,17.8,20.6
129,서산,2016-09-10 00:00,17.8,,.2,0,95,16.9,20.2
129,서산,2016-09-10 01:00,17.5,,0,0,95,16.6,20
129,서산,2016-09-10 02:00,17.6,,.1,0,95,16.7,19.7
129,서산,2016-09-10 03:00,17.2,,.3,0,95,16.3,19.7
129,서산,2016-09-10 04:00,17.2,,.2,0,95,16.3,19.4
129,서산,2016-09-10 05:00,17.5,,1,70,95,16.6,19.1
129,서산,2016-09-10 06:00,17.3,,.3,0,95,16.4,19.4
129,서산,2016-09-10 07:00,18.1,,.2,0,95,17.2,20.3
129,서산,2016-09-10 08:00,19.3,,.7,180,95,18.4,22.8
129,서산,2016-09-10 09:00,21.5,,1,270,95,20.6,25.1
129,서산,2016-09-10 10:00,22.9,,1.2,250,91,21.3,27.7
129,서산,2016-09-10 11:00,24.8,,1.6,290,82,21.5,33.2
129,서산,2016-09-10 12:00,26.8,,1.1,340,74,21.7,40.1
129,서산,2016-09-10 13:00,27.2,,.9,200,68,20.7,38.3
129,서산,2016-09-10 14:00,27.7,,1.1,180,66,20.7,36.7
129,서산,2016-09-10 15:00,26.4,,3.5,320,78,22.2,34.4
129,서산,2016-09-10 16:00,26.8,,2.5,340,78,22.6,33
129,서산,2016-09-10 17:00,26.1,,2.5,320,79,22.1,30.3
129,서산,2016-09-10 18:00,25.4,,.8,320,81,21.8,27.4
129,서산,2016-09-10 19:00,24,,1.3,340,85,21.3,25
129,서산,2016-09-10 20:00,23.1,,1.1,50,92,21.7,24.1
129,서산,2016-09-10 21:00,22.4,,.9,70,95,21.5,23.5
129,서산,2016-09-10 22:00,22.3,,.8,20,95,21.4,23.2
129,서산,2016-09-10 23:00,21.5,,.9,70,95,20.6,20.9
129,서산,2016-09-11 00:00,21.1,,.6,50,95,20.2,20.1
129,서산,2016-09-11 01:00,20.1,,.3,0,95,19.2,20.3
129,서산,2016-09-11 02:00,19.5,,1.2,160,95,18.6,19.3
129,서산,2016-09-11 03:00,18.8,,.4,0,95,17.9,18.5
129,서산,2016-09-11 04:00,18.6,,.3,0,95,17.7,18.3
129,서산,2016-09-11 05:00,18.9,,.8,360,95,18,19.7
129,서산,2016-09-11 06:00,18.6,,.5,70,95,17.7,18.6
129,서산,2016-09-11 07:00,19.3,,.5,340,95,18.4,20.4
129,서산,2016-09-11 08:00,21.1,,.5,50,95,20.2,24.9
129,서산,2016-09-11 09:00,22.7,,1.9,180,94,21.6,27.9
129,서산,2016-09-11 10:00,23.6,,2.4,180,85,20.9,30.4
129,서산,2016-09-11 11:00,25.6,,2.7,160,71,19.9,40.4
129,서산,2016-09-11 12:00,26.7,,2.7,200,67,20,44
129,서산,2016-09-11 13:00,27.3,,2.5,180,59,18.5,47.4
129,서산,2016-09-11 14:00,27.3,,1.9,230,55,17.4,45.1
129,서산,2016-09-11 15:00,26.5,,2.3,250,67,19.8,37.8
129,서산,2016-09-11 16:00,26.4,,1.9,200,68,20,34.1
129,서산,2016-09-11 17:00,25.7,,1.4,270,80,21.9,30.5
129,서산,2016-09-11 18:00,24.6,,1,340,81,21.1,26.6
129,서산,2016-09-11 19:00,22.5,,.2,0,88,20.4,23.4
129,서산,2016-09-11 20:00,22.3,,.8,20,90,20.5,22.5
129,서산,2016-09-11 21:00,21.3,,.7,70,91,19.7,21.8
129,서산,2016-09-11 22:00,21.7,,.8,70,94,20.6,21.5
129,서산,2016-09-11 23:00,21.3,,1,50,95,20.4,21.4
129,서산,2016-09-12 00:00,21.2,,.8,50,95,20.3,21.5
129,서산,2016-09-12 01:00,20.8,,.3,0,95,19.9,21
129,서산,2016-09-12 02:00,20.2,,.5,20,95,19.3,20.8
129,서산,2016-09-12 03:00,21.4,,1.1,70,95,20.5,21.5
129,서산,2016-09-12 04:00,21.2,,1.1,90,95,20.3,20.9
129,서산,2016-09-12 05:00,20.4,,1,50,95,19.5,20.2
129,서산,2016-09-12 06:00,19.5,,.1,0,95,18.6,20
129,서산,2016-09-12 07:00,19.8,,0,0,95,18.9,21.3
129,서산,2016-09-12 08:00,21.3,,1,110,95,20.4,23.4
129,서산,2016-09-12 09:00,22.3,,.6,290,93,21.1,27.4
129,서산,2016-09-12 10:00,24.2,,.8,340,84,21.3,38.9
129,서산,2016-09-12 11:00,25.5,,1,250,78,21.3,33.9
129,서산,2016-09-12 12:00,27.2,,1.4,20,73,21.9,38.1
129,서산,2016-09-12 13:00,23.4,4.4,3,320,89,21.4,26
129,서산,2016-09-12 14:00,22.9,4.8,2.8,340,95,22,25.8
129,서산,2016-09-12 15:00,24.3,0,.9,50,82,21,27.1
129,서산,2016-09-12 16:00,26.3,,1.6,340,79,22.3,28.3
129,서산,2016-09-12 17:00,26.4,,.7,70,79,22.4,27
129,서산,2016-09-12 18:00,25.4,,2.4,340,84,22.4,25.3
129,서산,2016-09-12 19:00,24,,1.6,180,89,22,24.2
129,서산,2016-09-12 20:00,22.8,,.8,50,95,21.9,23.3
129,서산,2016-09-12 21:00,21.5,,.3,0,95,20.6,22.8
129,서산,2016-09-12 22:00,21.5,,.6,70,95,20.6,22.8
129,서산,2016-09-12 23:00,21.2,,.4,0,95,20.3,22.5
129,서산,2016-09-13 00:00,20.9,,1.1,50,95,20,22
129,서산,2016-09-13 01:00,20.7,,.4,0,95,19.8,22.1
129,서산,2016-09-13 02:00,20.2,,.2,0,95,19.3,21.8
129,서산,2016-09-13 03:00,19.4,,.1,0,95,18.5,21.3
129,서산,2016-09-13 04:00,19.3,,0,0,95,18.4,21.2
129,서산,2016-09-13 05:00,19,,.3,0,95,18.1,21.3
129,서산,2016-09-13 06:00,19.1,,.1,0,95,18.2,21.5
129,서산,2016-09-13 07:00,19.3,,.1,0,95,18.4,21.7
129,서산,2016-09-13 08:00,19.9,,.1,0,95,19,22.8
129,서산,2016-09-13 09:00,21.8,,.2,0,95,20.9,24.8
129,서산,2016-09-13 10:00,23.5,,.8,270,95,22.6,27.2
129,서산,2016-09-13 11:00,25.9,,1,180,83,22.7,30.2
129,서산,2016-09-13 12:00,26.2,,.5,160,76,21.6,27.3
129,서산,2016-09-13 13:00,26.5,,1.7,230,80,22.7,27.4
129,서산,2016-09-13 14:00,26.5,,2,230,76,21.9,29.3
129,서산,2016-09-13 15:00,27.1,,2.4,320,76,22.4,29.8
129,서산,2016-09-13 16:00,27.1,,3,320,73,21.8,28.5
129,서산,2016-09-13 17:00,26.7,,2.3,320,71,20.9,27
129,서산,2016-09-13 18:00,24.6,,1.9,340,78,20.5,24.8
129,서산,2016-09-13 19:00,22.9,,.7,340,90,21.1,23.6
129,서산,2016-09-13 20:00,22.5,,.9,70,95,21.6,23.1
129,서산,2016-09-13 21:00,21.2,,.3,0,95,20.3,22.6
129,서산,2016-09-13 22:00,21.4,,.8,90,95,20.5,22.3
129,서산,2016-09-13 23:00,20.3,,.3,0,95,19.4,22
129,서산,2016-09-14 00:00,20.5,,.9,90,95,19.6,21.9
129,서산,2016-09-14 01:00,20.2,,.7,90,95,19.3,21.7
129,서산,2016-09-14 02:00,20,,.3,0,95,19.1,21.6
129,서산,2016-09-14 03:00,19.9,,.3,0,95,19,21.6
129,서산,2016-09-14 04:00,19.7,,.1,0,95,18.8,21.7
129,서산,2016-09-14 05:00,19.9,,0,0,95,19,21.5
129,서산,2016-09-14 06:00,19.5,,.3,0,95,18.6,21.2
129,서산,2016-09-14 07:00,19.7,,.2,0,95,18.8,21.6
129,서산,2016-09-14 08:00,21.1,,.1,0,95,20.2,23.1
129,서산,2016-09-14 09:00,24.2,,1,140,89,22.2,25.4
129,서산,2016-09-14 10:00,24.9,,1.7,180,85,22.1,27.9
129,서산,2016-09-14 11:00,26.2,,1.5,230,77,21.8,29.7
129,서산,2016-09-14 12:00,27,,1.9,200,64,19.6,31.4
129,서산,2016-09-14 13:00,27.8,,2.5,230,65,20.6,33.4
129,서산,2016-09-14 14:00,27.9,,2.5,320,68,21.4,32.7
129,서산,2016-09-14 15:00,27,,.8,180,72,21.5,29.2
129,서산,2016-09-14 16:00,26.9,,2.3,270,71,21.1,29.7
129,서산,2016-09-14 17:00,26.1,,2,250,72,20.6,28.4
129,서산,2016-09-14 18:00,24.3,,1.6,230,79,20.4,25.5
129,서산,2016-09-14 19:00,23,,1.6,320,77,18.7,23.5
129,서산,2016-09-14 20:00,20.7,,.8,340,95,19.8,22.5
129,서산,2016-09-14 21:00,19.7,,.6,110,95,18.8,21.9
129,서산,2016-09-14 22:00,18.7,,.3,0,95,17.8,21.4
129,서산,2016-09-14 23:00,18.4,,.8,110,95,17.5,20.9
129,서산,2016-09-15 00:00,17.3,,.1,0,95,16.4,20.4
129,서산,2016-09-15 01:00,16.9,,0,0,95,16,19.9
129,서산,2016-09-15 02:00,16.8,,.3,0,95,15.9,19.6
129,서산,2016-09-15 03:00,16.3,,.2,0,95,15.4,19.3
129,서산,2016-09-15 04:00,16.2,,.1,0,95,15.3,19.1
129,서산,2016-09-15 05:00,15.7,,0,0,95,14.8,18.8
129,서산,2016-09-15 06:00,15.3,,.5,340,95,14.4,18.6
129,서산,2016-09-15 07:00,15.8,,.8,50,95,14.9,19.1
129,서산,2016-09-15 08:00,19.3,,.5,20,95,18.4,20.6
129,서산,2016-09-15 09:00,21.7,,.3,0,95,20.8,23.4
129,서산,2016-09-15 10:00,23.9,,1.4,360,86,21.4,26.8
129,서산,2016-09-15 11:00,25,,1.4,320,71,19.3,30.5
129,서산,2016-09-15 12:00,26.5,,.9,290,63,18.8,31.2
129,서산,2016-09-15 13:00,27.8,,1.8,340,62,19.8,32.4
129,서산,2016-09-15 14:00,28.3,,2,340,60,19.7,33
