 format: day,hour,forecast,value  location:52_110 Start : 20160301 
6,500,19,2
6,500,22,3
6,500,25,3
6,500,28,2
6,500,31,1
6,500,34,1
6,500,37,1
6,500,40,1
6,500,43,2
6,500,46,3
6,500,49,5
6,500,52,5
6,500,55,5
6,500,58,5
6,800,4,3.3
6,800,7,2.5
6,800,10,2.2
6,800,13,1.9
6,800,16,2.1
6,800,19,2.2
6,800,22,3.6
6,800,25,3.4
6,800,28,3
6,800,31,1.6
6,800,34,1.4
6,800,37,1.4
6,800,40,2.7
6,800,43,5.6
6,800,46,5.8
6,800,49,5.1
6,800,52,4.8
6,800,55,3.4
6,1100,4,2.5
6,1100,7,2.2
6,1100,10,1.9
6,1100,13,2.1
6,1100,16,2.2
6,1100,19,3.6
6,1100,22,3.4
6,1100,25,3
6,1100,28,1.6
6,1100,31,1.4
6,1100,34,1.4
6,1100,37,2.7
6,1100,40,5.6
6,1100,43,5.8
6,1100,46,5.1
6,1100,49,4.8
6,1100,52,3.4
6,1400,4,2.2
6,1400,7,1.9
6,1400,10,2.1
6,1400,13,2.2
6,1400,16,3.6
6,1400,19,3.4
6,1400,22,3
6,1400,25,1.6
6,1400,28,1.4
6,1400,31,1.4
6,1400,34,2.7
6,1400,37,5.6
6,1400,40,5.8
6,1400,43,5.1
6,1400,46,4.8
6,1400,49,3.4
6,1700,4,1.9
6,1700,7,2.1
6,1700,10,2.2
6,1700,13,3.6
6,1700,16,3.4
6,1700,19,3
6,1700,22,1.6
6,1700,25,1.4
6,1700,28,1.4
6,1700,31,2.7
6,1700,34,5.6
6,1700,37,5.8
6,1700,40,5.1
6,1700,43,4.8
6,1700,46,3.4
6,2000,4,2.1
6,2000,7,2.2
6,2000,10,3.6
6,2000,13,3.4
6,2000,16,3
6,2000,19,1.6
6,2000,22,1.4
6,2000,25,1.4
6,2000,28,2.7
6,2000,31,5.6
6,2000,34,5.8
6,2000,37,5.1
6,2000,40,4.8
6,2000,43,3.4
6,2000,46,4.3
6,2000,49,4.9
6,2000,52,3.8
6,2000,55,4.5
6,2000,58,6.6
6,2000,61,3.8
6,2000,64,6.2
6,2000,67,4.4
6,2300,4,2.2
6,2300,7,3.6
6,2300,10,3.4
6,2300,13,3
6,2300,16,1.6
6,2300,19,1.4
6,2300,22,1.4
6,2300,25,2.7
6,2300,28,5.6
6,2300,31,5.8
6,2300,34,5.1
6,2300,37,4.8
6,2300,40,3.4
6,2300,43,4.3
6,2300,46,4.9
6,2300,49,3.8
6,2300,52,4.5
6,2300,55,6.6
6,2300,58,3.8
6,2300,61,6.2
6,2300,64,4.4
7,200,4,3.6
7,200,7,3.4
7,200,10,3
7,200,13,1.6
7,200,16,1.4
7,200,19,1.4
7,200,22,2.7
7,200,25,5.6
7,200,28,5.8
7,200,31,5.1
7,200,34,4.8
7,200,37,3.4
7,200,40,4.3
7,200,43,4.9
7,200,46,3.8
7,200,49,4.5
7,200,52,6.6
7,200,55,3.8
7,200,58,6.2
7,200,61,4.4
7,500,4,3.4
7,500,7,3
7,500,10,1.6
7,500,13,1.4
7,500,16,1.4
7,500,19,2.7
7,500,22,5.6
7,500,25,5.8
7,500,28,5.1
7,500,31,4.8
7,500,34,3.4
7,500,37,4.3
7,500,40,4.9
7,500,43,3.8
7,500,46,4.5
7,500,49,6.6
7,500,52,3.8
7,500,55,6.2
7,500,58,4.4
7,800,4,2.4
7,800,7,1.4
7,800,10,1.9
7,800,13,1.9
7,800,16,2.1
7,800,19,2.7
7,800,22,4.7
7,800,25,5.4
7,800,28,4.8
7,800,31,4
7,800,34,4.2
7,800,37,4.9
7,800,40,3.9
7,800,43,5.9
7,800,46,6.4
7,800,49,5.9
7,800,52,5.5
7,800,55,4.2
7,1100,4,1.4
7,1100,7,1.9
7,1100,10,1.9
7,1100,13,2.1
7,1100,16,2.7
7,1100,19,4.7
7,1100,22,5.4
7,1100,25,4.8
7,1100,28,4
7,1100,31,4.2
7,1100,34,4.9
7,1100,37,3.9
7,1100,40,5.9
7,1100,43,6.4
7,1100,46,5.9
7,1100,49,5.5
7,1100,52,4.2
7,1400,4,1.9
7,1400,7,1.9
7,1400,10,2.1
7,1400,13,2.7
7,1400,16,4.7
7,1400,19,5.4
7,1400,22,4.8
7,1400,25,4
7,1400,28,4.2
7,1400,31,4.9
7,1400,34,3.9
7,1400,37,5.9
7,1400,40,6.4
7,1400,43,5.9
7,1400,46,5.5
7,1400,49,4.2
7,1700,4,1.9
7,1700,7,2.1
7,1700,10,2.7
7,1700,13,4.7
7,1700,16,5.4
7,1700,19,4.8
7,1700,22,4
7,1700,25,4.2
7,1700,28,4.9
7,1700,31,3.9
7,1700,34,5.9
7,1700,37,6.4
7,1700,40,5.9
7,1700,43,5.5
7,1700,46,4.2
7,2000,4,2.1
7,2000,7,2.7
7,2000,10,4.7
7,2000,13,5.4
7,2000,16,4.8
7,2000,19,4
7,2000,22,4.2
7,2000,25,4.9
7,2000,28,3.9
7,2000,31,5.9
7,2000,34,6.4
7,2000,37,5.9
7,2000,40,5.5
7,2000,43,4.2
7,2000,46,4.4
7,2000,49,4
7,2000,52,3.6
7,2000,55,4
7,2000,58,6.7
7,2000,61,3.7
7,2000,64,5.4
7,2000,67,2.8
7,2300,4,2.7
7,2300,7,4.7
7,2300,10,5.4
7,2300,13,4.8
7,2300,16,4
7,2300,19,4.2
7,2300,22,4.9
7,2300,25,3.9
