 format: day,hour,forecast,value  location:51_109 Start : 20160301 
9,1400,25,-2.9
9,1400,28,-3.6
9,1400,31,-3.9
9,1400,34,-0.8
9,1400,37,1.3
9,1400,40,3
9,1400,43,1.1
9,1400,46,-1.7
9,1400,49,-2.6
9,1700,4,-3.7
9,1700,7,0.2
9,1700,10,2.3
9,1700,13,3.2
9,1700,16,1.1
9,1700,19,-0.9
9,1700,22,-2.9
9,1700,25,-3.6
9,1700,28,-3.9
9,1700,31,-0.8
9,1700,34,1.3
9,1700,37,3
9,1700,40,1.1
9,1700,43,-1.7
9,1700,46,-2.6
9,2000,4,0.1
9,2000,7,2.1
9,2000,10,3
9,2000,13,1.1
9,2000,16,-0.8
9,2000,19,-1.8
9,2000,22,-3.8
9,2000,25,-2.9
9,2000,28,-0.8
9,2000,31,2.4
9,2000,34,3
9,2000,37,2
9,2000,40,-1.6
9,2000,43,-1.6
9,2000,46,-1.4
9,2000,49,-1.1
9,2000,52,2.2
9,2000,55,5.2
9,2000,58,6.1
9,2000,61,4
9,2000,64,2.2
9,2000,67,1.5
9,2300,4,2.1
9,2300,7,3
9,2300,10,1.1
9,2300,13,-0.8
9,2300,16,-1.8
9,2300,19,-3.8
9,2300,22,-2.9
9,2300,25,-0.8
9,2300,28,2.4
9,2300,31,3
9,2300,34,2
9,2300,37,-1.6
9,2300,40,-1.6
9,2300,43,-1.4
