 format: day,hour,forecast,value  location:51_109 Start : 20160301 
14,2000,55,44
14,2000,58,41
14,2000,61,40
14,2000,64,61
14,2000,67,81
14,2300,4,51
14,2300,7,71
14,2300,10,81
14,2300,13,95
14,2300,16,95
14,2300,19,92
14,2300,22,92
14,2300,25,72
14,2300,28,55
14,2300,31,51
14,2300,34,52
14,2300,37,71
14,2300,40,80
14,2300,43,85
14,2300,46,85
14,2300,49,60
14,2300,52,44
14,2300,55,41
14,2300,58,40
14,2300,61,61
14,2300,64,81
15,200,4,67
15,200,7,80
15,200,10,88
15,200,13,92
15,200,16,92
15,200,19,92
15,200,22,67
15,200,25,53
15,200,28,47
15,200,31,54
15,200,34,67
15,200,37,77
15,200,40,85
15,200,43,85
15,200,46,63
15,200,49,48
15,200,52,42
15,200,55,47
15,200,58,61
15,200,61,77
15,500,4,80
15,500,7,88
15,500,10,92
15,500,13,92
15,500,16,92
15,500,19,67
15,500,22,53
15,500,25,47
15,500,28,54
15,500,31,67
15,500,34,77
15,500,37,85
15,500,40,85
15,500,43,63
15,500,46,48
15,500,49,42
15,500,52,47
15,500,55,61
15,500,58,77
15,800,4,92
15,800,7,92
15,800,10,92
15,800,13,90
15,800,16,67
15,800,19,53
15,800,22,47
15,800,25,54
15,800,28,65
15,800,31,77
15,800,34,85
15,800,37,85
15,800,40,63
15,800,43,49
15,800,46,42
15,800,49,49
15,800,52,65
15,800,55,77
15,1100,4,92
15,1100,7,92
15,1100,10,90
15,1100,13,67
15,1100,16,53
15,1100,19,47
15,1100,22,54
15,1100,25,65
15,1100,28,77
15,1100,31,85
15,1100,34,85
15,1100,37,63
15,1100,40,49
15,1100,43,42
15,1100,46,49
15,1100,49,65
15,1100,52,77
15,1400,4,94
15,1400,7,94
15,1400,10,70
15,1400,13,53
15,1400,16,46
15,1400,19,55
15,1400,22,69
15,1400,25,83
15,1400,28,89
15,1400,31,89
15,1400,34,59
15,1400,37,46
15,1400,40,37
15,1400,43,46
15,1400,46,69
15,1400,49,80
15,1700,4,94
15,1700,7,70
15,1700,10,53
15,1700,13,46
15,1700,16,55
15,1700,19,69
15,1700,22,83
15,1700,25,89
15,1700,28,89
15,1700,31,59
15,1700,34,46
15,1700,37,37
15,1700,40,46
15,1700,43,69
15,1700,46,80
15,2000,4,69
15,2000,7,55
15,2000,10,46
15,2000,13,55
15,2000,16,69
15,2000,19,83
15,2000,22,89
15,2000,25,84
15,2000,28,61
15,2000,31,46
15,2000,34,37
15,2000,37,46
15,2000,40,69
15,2000,43,78
15,2000,46,85
15,2000,49,81
15,2000,52,63
15,2000,55,39
15,2000,58,33
15,2000,61,34
15,2000,64,43
15,2000,67,66
15,2300,4,55
15,2300,7,46
15,2300,10,55
15,2300,13,69
15,2300,16,83
15,2300,19,89
15,2300,22,84
15,2300,25,61
15,2300,28,46
15,2300,31,37
15,2300,34,46
15,2300,37,69
15,2300,40,78
15,2300,43,85
15,2300,46,81
15,2300,49,63
15,2300,52,39
15,2300,55,33
15,2300,58,34
15,2300,61,43
15,2300,64,66
16,200,4,45
16,200,7,54
16,200,10,69
16,200,13,82
16,200,16,85
16,200,19,84
16,200,22,66
16,200,25,47
16,200,28,39
16,200,31,48
16,200,34,71
16,200,37,84
16,200,40,89
16,200,43,89
16,200,46,64
16,200,49,40
16,200,52,32
16,200,55,37
16,200,58,49
16,200,61,69
16,500,4,51
16,500,7,69
16,500,10,82
16,500,13,85
16,500,16,84
16,500,19,66
16,500,22,47
16,500,25,39
16,500,28,48
16,500,31,71
16,500,34,84
16,500,37,89
16,500,40,89
16,500,43,64
16,500,46,40
16,500,49,32
16,500,52,37
16,500,55,49
16,500,58,69
16,800,4,73
16,800,7,77
16,800,10,82
16,800,13,85
16,800,16,64
16,800,19,46
16,800,22,44
16,800,25,53
16,800,28,75
16,800,31,87
16,800,34,92
16,800,37,94
16,800,40,70
16,800,43,40
16,800,46,33
16,800,49,45
16,800,52,55
16,800,55,69
16,1100,4,77
16,1100,7,82
16,1100,10,85
16,1100,13,64
16,1100,16,46
16,1100,19,44
16,1100,22,53
16,1100,25,75
16,1100,28,87
16,1100,31,92
16,1100,34,94
16,1100,37,70
16,1100,40,40
16,1100,43,33
16,1100,46,45
16,1100,49,55
16,1100,52,69
16,1400,4,84
16,1400,7,85
16,1400,10,65
16,1400,13,45
16,1400,16,44
16,1400,19,54
16,1400,22,75
16,1400,25,89
16,1400,28,94
16,1400,31,95
16,1400,34,71
16,1400,37,36
16,1400,40,31
16,1400,43,45
16,1400,46,55
16,1400,49,70
16,1700,4,85
16,1700,7,65
16,1700,10,45
16,1700,13,44
16,1700,16,54
16,1700,19,75
16,1700,22,89
16,1700,25,94
16,1700,28,95
16,1700,31,71
16,1700,34,36
16,1700,37,31
16,1700,40,45
16,1700,43,55
16,1700,46,70
16,2000,4,65
16,2000,7,45
16,2000,10,44
16,2000,13,55
16,2000,16,75
16,2000,19,89
16,2000,22,94
16,2000,25,95
16,2000,28,71
16,2000,31,36
16,2000,34,31
16,2000,37,32
16,2000,40,46
16,2000,43,71
16,2000,46,76
16,2000,49,74
16,2000,52,48
16,2000,55,33
16,2000,58,28
16,2000,61,33
16,2000,64,51
16,2000,67,74
16,2300,4,45
16,2300,7,44
16,2300,10,55
16,2300,13,75
16,2300,16,89
16,2300,19,94
16,2300,22,95
16,2300,25,71
16,2300,28,36
16,2300,31,31
16,2300,34,32
16,2300,37,46
16,2300,40,71
16,2300,43,76
16,2300,46,74
16,2300,49,48
16,2300,52,33
16,2300,55,28
16,2300,58,33
16,2300,61,51
16,2300,64,74
17,200,4,44
17,200,7,55
17,200,10,75
17,200,13,89
17,200,16,94
17,200,19,95
17,200,22,71
17,200,25,36
17,200,28,31
17,200,31,32
17,200,34,46
17,200,37,71
17,200,40,76
17,200,43,74
17,200,46,48
17,200,49,33
17,200,52,28
17,200,55,33
17,200,58,51
17,200,61,74
17,500,4,55
17,500,7,75
17,500,10,89
17,500,13,94
17,500,16,95
17,500,19,71
17,500,22,36
17,500,25,31
17,500,28,32
17,500,31,46
17,500,34,71
17,500,37,76
17,500,40,74
17,500,43,48
17,500,46,33
17,500,49,28
17,500,52,33
17,500,55,51
17,500,58,74
17,800,4,76
17,800,7,81
17,800,10,90
17,800,13,90
17,800,16,67
17,800,19,35
17,800,22,33
17,800,25,33
17,800,28,42
17,800,31,60
17,800,34,70
17,800,37,70
17,800,40,53
17,800,43,25
17,800,46,27
17,800,49,33
17,800,52,61
17,800,55,71
17,1100,4,81
17,1100,7,90
17,1100,10,90
17,1100,13,67
17,1100,16,35
17,1100,19,33
17,1100,22,33
17,1100,25,42
17,1100,28,60
17,1100,31,70
17,1100,34,70
17,1100,37,53
17,1100,40,25
17,1100,43,27
17,1100,46,33
17,1100,49,61
17,1100,52,71
17,1400,4,92
17,1400,7,91
17,1400,10,71
17,1400,13,46
17,1400,16,36
17,1400,19,37
17,1400,22,57
17,1400,25,68
17,1400,28,77
17,1400,31,82
17,1400,34,60
17,1400,37,39
17,1400,40,30
17,1400,43,38
17,1400,46,69
17,1400,49,78
17,1700,4,91
17,1700,7,71
17,1700,10,46
17,1700,13,36
17,1700,16,37
17,1700,19,57
17,1700,22,68
17,1700,25,77
17,1700,28,82
17,1700,31,60
17,1700,34,39
17,1700,37,30
17,1700,40,38
17,1700,43,69
17,1700,46,78
17,2000,4,68
17,2000,7,43
17,2000,10,34
17,2000,13,35
17,2000,16,59
17,2000,19,73
17,2000,22,85
17,2000,25,89
17,2000,28,66
17,2000,31,39
17,2000,34,30
17,2000,37,38
17,2000,40,66
17,2000,43,78
17,2000,46,87
17,2000,49,89
17,2000,52,63
17,2000,55,44
17,2000,58,34
17,2000,61,32
17,2000,64,56
17,2000,67,67
17,2300,4,43
17,2300,7,34
17,2300,10,35
17,2300,13,59
17,2300,16,73
17,2300,19,85
17,2300,22,89
17,2300,25,66
17,2300,28,39
17,2300,31,30
17,2300,34,38
17,2300,37,66
17,2300,40,78
17,2300,43,87
17,2300,46,89
17,2300,49,63
17,2300,52,44
17,2300,55,34
17,2300,58,32
17,2300,61,56
17,2300,64,67
18,200,4,28
18,200,7,28
18,200,10,60
18,200,13,74
18,200,16,89
18,200,19,94
18,200,22,62
18,200,25,29
18,200,28,23
18,200,31,29
18,200,34,62
18,200,37,76
18,200,40,89
18,200,43,94
18,200,46,58
18,200,49,34
18,200,52,28
18,200,55,23
18,200,58,56
18,200,61,66
18,500,4,28
18,500,7,60
18,500,10,74
18,500,13,89
18,500,16,94
18,500,19,62
18,500,22,29
18,500,25,23
18,500,28,29
18,500,31,62
18,500,34,76
18,500,37,89
18,500,40,94
18,500,43,58
18,500,46,34
18,500,49,28
18,500,52,23
18,500,55,56
18,500,58,66
18,800,4,52
18,800,7,61
18,800,10,65
18,800,13,71
18,800,16,53
18,800,19,30
18,800,22,29
18,800,25,33
18,800,28,56
18,800,31,69
18,800,34,80
18,800,37,75
18,800,40,58
18,800,43,39
18,800,46,37
18,800,49,38
18,800,52,52
18,800,55,76
18,1100,4,61
18,1100,7,65
18,1100,10,71
18,1100,13,53
18,1100,16,30
18,1100,19,29
18,1100,22,33
18,1100,25,56
18,1100,28,69
18,1100,31,80
18,1100,34,75
18,1100,37,58
18,1100,40,39
18,1100,43,37
18,1100,46,38
18,1100,49,52
18,1100,52,76
18,1400,4,67
18,1400,7,73
18,1400,10,60
18,1400,13,43
18,1400,16,38
18,1400,19,40
18,1400,22,59
18,1400,25,70
18,1400,28,80
18,1400,31,74
18,1400,34,63
18,1400,37,49
18,1400,40,41
18,1400,43,45
18,1400,46,59
18,1400,49,78
18,1700,4,73
18,1700,7,60
18,1700,10,43
18,1700,13,38
18,1700,16,40
18,1700,19,59
18,1700,22,70
18,1700,25,80
18,1700,28,74
18,1700,31,63
18,1700,34,49
18,1700,37,41
18,1700,40,45
18,1700,43,59
18,1700,46,78
18,2000,4,59
18,2000,7,43
18,2000,10,38
18,2000,13,40
18,2000,16,60
18,2000,19,70
18,2000,22,80
18,2000,25,74
18,2000,28,63
18,2000,31,49
18,2000,34,41
18,2000,37,45
18,2000,40,59
18,2000,43,78
18,2000,46,73
18,2000,49,73
18,2000,52,45
18,2000,55,33
18,2000,58,32
18,2000,61,33
18,2000,64,47
18,2000,67,58
18,2300,4,43
18,2300,7,38
18,2300,10,40
18,2300,13,60
18,2300,16,70
18,2300,19,80
18,2300,22,74
18,2300,25,63
18,2300,28,49
18,2300,31,41
18,2300,34,45
18,2300,37,59
18,2300,40,78
18,2300,43,73
18,2300,46,73
18,2300,49,45
18,2300,52,33
18,2300,55,32
18,2300,58,33
18,2300,61,47
18,2300,64,58
19,200,4,29
19,200,7,33
19,200,10,57
19,200,13,70
19,200,16,80
19,200,19,75
19,200,22,58
19,200,25,39
19,200,28,37
19,200,31,38
19,200,34,53
19,200,37,76
19,200,40,73
19,200,43,68
19,200,46,39
19,200,49,25
19,200,52,28
19,200,55,26
19,200,58,44
19,200,61,56
19,500,4,33
19,500,7,57
19,500,10,70
19,500,13,80
19,500,16,75
19,500,19,58
19,500,22,39
19,500,25,37
19,500,28,38
19,500,31,53
19,500,34,76
19,500,37,73
19,500,40,68
19,500,43,39
19,500,46,25
19,500,49,28
19,500,52,26
19,500,55,44
19,500,58,56
19,800,4,57
19,800,7,70
19,800,10,80
19,800,13,75
19,800,16,58
19,800,19,39
19,800,22,37
19,800,25,38
19,800,28,53
19,800,31,76
19,800,34,73
19,800,37,68
19,800,40,39
19,800,43,25
19,800,46,28
19,800,49,26
19,800,52,44
19,800,55,56
19,1100,4,70
19,1100,7,80
19,1100,10,75
19,1100,13,58
19,1100,16,39
19,1100,19,37
19,1100,22,38
19,1100,25,53
19,1100,28,76
19,1100,31,73
19,1100,34,68
19,1100,37,39
19,1100,40,25
19,1100,43,28
19,1100,46,26
19,1100,49,44
19,1100,52,56
19,1400,4,80
19,1400,7,75
19,1400,10,58
19,1400,13,39
19,1400,16,37
19,1400,19,38
19,1400,22,53
19,1400,25,76
19,1400,28,73
19,1400,31,68
19,1400,34,39
19,1400,37,25
19,1400,40,28
19,1400,43,26
19,1400,46,44
19,1400,49,56
19,1700,4,75
19,1700,7,58
19,1700,10,39
19,1700,13,37
19,1700,16,38
19,1700,19,53
19,1700,22,76
19,1700,25,73
19,1700,28,68
19,1700,31,39
19,1700,34,25
19,1700,37,28
19,1700,40,26
19,1700,43,44
19,1700,46,56
19,2000,4,73
19,2000,7,45
19,2000,10,39
19,2000,13,30
19,2000,16,60
19,2000,19,72
19,2000,22,60
19,2000,25,55
19,2000,28,24
19,2000,31,20
19,2000,34,18
19,2000,37,18
19,2000,40,46
19,2000,43,56
19,2000,46,55
19,2000,49,55
19,2000,52,34
19,2000,55,24
19,2000,58,32
19,2000,61,32
19,2000,64,37
19,2000,67,52
19,2300,4,45
19,2300,7,39
19,2300,10,30
19,2300,13,60
19,2300,16,72
19,2300,19,60
19,2300,22,55
19,2300,25,24
19,2300,28,20
19,2300,31,18
19,2300,34,18
19,2300,37,46
19,2300,40,56
19,2300,43,55
19,2300,46,55
19,2300,49,34
19,2300,52,24
19,2300,55,32
19,2300,58,32
19,2300,61,37
19,2300,64,52
20,200,4,39
20,200,7,30
20,200,10,60
20,200,13,72
20,200,16,60
20,200,19,55
20,200,22,24
20,200,25,20
20,200,28,18
20,200,31,18
20,200,34,46
20,200,37,56
20,200,40,55
20,200,43,55
20,200,46,34
20,200,49,24
20,200,52,32
20,200,55,32
20,200,58,37
20,200,61,52
20,500,4,30
20,500,7,60
20,500,10,72
20,500,13,60
20,500,16,55
20,500,19,24
20,500,22,20
20,500,25,18
20,500,28,18
20,500,31,46
20,500,34,56
20,500,37,55
20,500,40,55
20,500,43,34
20,500,46,24
20,500,49,32
20,500,52,32
20,500,55,37
20,500,58,52
20,800,4,60
20,800,7,72
20,800,10,60
20,800,13,55
20,800,16,24
20,800,19,20
20,800,22,18
20,800,25,18
20,800,28,46
20,800,31,56
20,800,34,55
20,800,37,55
20,800,40,34
20,800,43,24
20,800,46,32
20,800,49,32
20,800,52,37
20,800,55,52
20,1100,4,72
20,1100,7,60
20,1100,10,55
20,1100,13,24
20,1100,16,20
20,1100,19,18
20,1100,22,18
20,1100,25,46
20,1100,28,56
20,1100,31,55
20,1100,34,55
20,1100,37,34
20,1100,40,24
20,1100,43,32
20,1100,46,32
20,1100,49,37
20,1100,52,52
20,1400,4,60
20,1400,7,55
20,1400,10,24
20,1400,13,20
20,1400,16,18
20,1400,19,18
20,1400,22,46
20,1400,25,56
20,1400,28,55
20,1400,31,55
20,1400,34,34
20,1400,37,24
20,1400,40,32
20,1400,43,32
20,1400,46,37
20,1400,49,52
20,1700,4,55
20,1700,7,24
20,1700,10,20
20,1700,13,18
20,1700,16,18
20,1700,19,46
20,1700,22,56
20,1700,25,55
20,1700,28,55
20,1700,31,34
20,1700,34,24
20,1700,37,32
20,1700,40,32
20,1700,43,37
20,1700,46,52
20,2000,4,47
20,2000,7,27
20,2000,10,20
20,2000,13,26
20,2000,16,46
20,2000,19,49
20,2000,22,47
20,2000,25,50
20,2000,28,16
20,2000,31,18
20,2000,34,19
20,2000,37,19
20,2000,40,37
20,2000,43,76
20,2000,46,74
20,2000,49,75
20,2000,52,52
20,2000,55,38
20,2000,58,42
20,2000,61,36
20,2000,64,62
20,2000,67,74
20,2300,4,27
20,2300,7,20
20,2300,10,26
20,2300,13,46
20,2300,16,49
20,2300,19,47
20,2300,22,50
20,2300,25,16
20,2300,28,18
20,2300,31,19
20,2300,34,19
20,2300,37,37
20,2300,40,76
20,2300,43,74
20,2300,46,75
20,2300,49,52
20,2300,52,38
20,2300,55,42
20,2300,58,36
20,2300,61,62
20,2300,64,74
21,200,4,20
21,200,7,26
21,200,10,46
21,200,13,49
21,200,16,47
21,200,19,50
21,200,22,16
21,200,25,18
21,200,28,19
21,200,31,19
21,200,34,37
21,200,37,76
21,200,40,74
21,200,43,75
21,200,46,52
21,200,49,38
21,200,52,42
21,200,55,36
21,200,58,62
21,200,61,74
21,500,4,26
21,500,7,46
21,500,10,49
21,500,13,47
21,500,16,50
21,500,19,16
21,500,22,18
21,500,25,19
21,500,28,19
21,500,31,37
21,500,34,76
21,500,37,74
21,500,40,75
21,500,43,52
21,500,46,38
21,500,49,42
21,500,52,36
21,500,55,62
21,500,58,74
21,800,4,51
21,800,7,55
21,800,10,55
21,800,13,51
21,800,16,29
21,800,19,19
21,800,22,24
21,800,25,29
21,800,28,47
21,800,31,71
21,800,34,75
21,800,37,71
21,800,40,49
21,800,43,39
21,800,46,43
21,800,49,53
21,800,52,62
21,800,55,85
21,1100,4,55
21,1100,7,55
21,1100,10,51
21,1100,13,29
21,1100,16,19
21,1100,19,24
21,1100,22,29
21,1100,25,47
21,1100,28,71
21,1100,31,75
21,1100,34,71
21,1100,37,49
21,1100,40,39
21,1100,43,43
21,1100,46,53
21,1100,49,62
21,1100,52,85
21,1400,4,55
21,1400,7,51
21,1400,10,29
21,1400,13,19
21,1400,16,24
21,1400,19,29
21,1400,22,47
21,1400,25,71
21,1400,28,75
21,1400,31,71
21,1400,34,49
21,1400,37,39
21,1400,40,43
21,1400,43,53
21,1400,46,62
21,1400,49,85
21,1700,4,51
21,1700,7,29
21,1700,10,19
21,1700,13,24
21,1700,16,29
21,1700,19,47
21,1700,22,71
21,1700,25,75
21,1700,28,71
21,1700,31,49
21,1700,34,39
21,1700,37,43
21,1700,40,53
21,1700,43,62
21,1700,46,85
21,2000,4,28
21,2000,7,19
21,2000,10,24
21,2000,13,29
21,2000,16,47
21,2000,19,71
21,2000,22,75
21,2000,25,71
21,2000,28,49
21,2000,31,39
21,2000,34,43
21,2000,37,53
21,2000,40,62
21,2000,43,85
21,2000,46,84
21,2000,49,94
21,2000,52,88
21,2000,55,90
21,2000,58,81
21,2000,61,74
21,2000,64,83
21,2000,67,89
21,2300,4,19
21,2300,7,24
21,2300,10,29
21,2300,13,47
21,2300,16,71
21,2300,19,75
21,2300,22,71
21,2300,25,49
21,2300,28,39
21,2300,31,43
21,2300,34,53
21,2300,37,62
21,2300,40,85
21,2300,43,84
21,2300,46,94
21,2300,49,88
21,2300,52,90
21,2300,55,81
21,2300,58,74
21,2300,61,83
21,2300,64,89
22,200,4,24
22,200,7,29
22,200,10,47
22,200,13,71
22,200,16,75
22,200,19,71
22,200,22,49
22,200,25,39
22,200,28,43
22,200,31,53
22,200,34,62
22,200,37,85
22,200,40,90
22,200,43,95
22,200,46,90
22,200,49,90
22,200,52,80
22,200,55,75
22,200,58,85
22,200,61,90
22,500,4,29
22,500,7,47
22,500,10,71
22,500,13,75
22,500,16,71
22,500,19,49
22,500,22,39
22,500,25,43
22,500,28,53
22,500,31,62
22,500,34,85
22,500,37,90
22,500,40,95
22,500,43,90
22,500,46,90
22,500,49,80
22,500,52,75
22,500,55,85
22,500,58,90
22,800,4,47
22,800,7,71
22,800,10,75
22,800,13,71
22,800,16,48
22,800,19,39
22,800,22,43
22,800,25,53
22,800,28,62
22,800,31,85
22,800,34,90
22,800,37,95
22,800,40,90
22,800,43,90
22,800,46,80
22,800,49,75
22,800,52,85
22,800,55,90
22,1100,4,71
22,1100,7,75
22,1100,10,71
22,1100,13,48
22,1100,16,39
22,1100,19,43
22,1100,22,53
22,1100,25,62
22,1100,28,85
22,1100,31,90
22,1100,34,95
22,1100,37,90
22,1100,40,90
22,1100,43,80
22,1100,46,75
22,1100,49,85
22,1100,52,90
22,1400,4,75
22,1400,7,71
22,1400,10,48
22,1400,13,39
22,1400,16,43
22,1400,19,53
22,1400,22,62
22,1400,25,85
22,1400,28,90
22,1400,31,95
22,1400,34,90
22,1400,37,90
22,1400,40,80
22,1400,43,75
22,1400,46,85
22,1400,49,90
22,1700,4,71
22,1700,7,48
22,1700,10,39
22,1700,13,43
22,1700,16,53
22,1700,19,62
22,1700,22,85
22,1700,25,90
22,1700,28,95
22,1700,31,90
22,1700,34,90
22,1700,37,80
22,1700,40,75
22,1700,43,85
22,1700,46,90
22,2000,4,49
22,2000,7,39
22,2000,10,43
22,2000,13,53
22,2000,16,62
22,2000,19,85
22,2000,22,90
22,2000,25,95
22,2000,28,90
22,2000,31,90
22,2000,34,80
22,2000,37,75
22,2000,40,85
22,2000,43,90
22,2000,46,92
22,2000,49,90
22,2000,52,83
22,2000,55,64
22,2000,58,58
22,2000,61,60
22,2000,64,84
22,2000,67,94
22,2300,4,39
22,2300,7,43
22,2300,10,53
22,2300,13,62
22,2300,16,85
22,2300,19,90
22,2300,22,95
22,2300,25,90
22,2300,28,90
22,2300,31,80
22,2300,34,75
22,2300,37,85
22,2300,40,90
22,2300,43,92
22,2300,46,90
22,2300,49,83
22,2300,52,64
22,2300,55,58
22,2300,58,60
22,2300,61,84
22,2300,64,94
23,200,4,41
23,200,7,53
23,200,10,67
23,200,13,85
23,200,16,90
23,200,19,93
23,200,22,90
23,200,25,90
23,200,28,80
23,200,31,75
23,200,34,85
23,200,37,90
23,200,40,90
23,200,43,89
23,200,46,80
23,200,49,66
23,200,52,55
23,200,55,65
23,200,58,82
23,200,61,92
23,500,4,46
23,500,7,60
23,500,10,83
23,500,13,90
23,500,16,93
23,500,19,90
23,500,22,90
23,500,25,80
23,500,28,75
23,500,31,85
23,500,34,90
23,500,37,90
23,500,40,89
23,500,43,80
23,500,46,66
23,500,49,55
23,500,52,65
23,500,55,82
23,500,58,92
23,800,4,61
23,800,7,82
23,800,10,89
23,800,13,92
23,800,16,90
23,800,19,90
23,800,22,81
23,800,25,75
23,800,28,84
23,800,31,89
23,800,34,90
23,800,37,90
23,800,40,77
23,800,43,61
23,800,46,50
23,800,49,59
23,800,52,78
23,800,55,88
23,1100,4,82
23,1100,7,89
23,1100,10,92
23,1100,13,90
23,1100,16,90
23,1100,19,81
23,1100,22,75
23,1100,25,84
23,1100,28,89
23,1100,31,90
23,1100,34,90
23,1100,37,77
23,1100,40,61
23,1100,43,50
23,1100,46,59
23,1100,49,78
23,1100,52,88
23,1400,4,90
23,1400,7,94
23,1400,10,90
23,1400,13,90
23,1400,16,80
23,1400,19,75
23,1400,22,85
23,1400,25,90
23,1400,28,92
23,1400,31,90
23,1400,34,79
23,1400,37,62
23,1400,40,50
23,1400,43,60
23,1400,46,82
23,1400,49,93
23,1700,4,94
23,1700,7,90
23,1700,10,90
23,1700,13,80
23,1700,16,75
23,1700,19,85
23,1700,22,90
23,1700,25,92
23,1700,28,90
23,1700,31,79
23,1700,34,62
23,1700,37,50
23,1700,40,60
23,1700,43,82
23,1700,46,93
23,2000,4,90
23,2000,7,90
23,2000,10,81
23,2000,13,75
23,2000,16,85
23,2000,19,90
23,2000,22,92
23,2000,25,90
23,2000,28,79
23,2000,31,62
23,2000,34,50
23,2000,37,60
23,2000,40,82
23,2000,43,95
23,2000,46,95
23,2000,49,95
23,2000,52,81
23,2000,55,80
23,2000,58,75
23,2000,61,75
23,2000,64,85
23,2000,67,95
23,2300,4,90
23,2300,7,81
23,2300,10,75
23,2300,13,85
23,2300,16,90
23,2300,19,92
23,2300,22,90
23,2300,25,79
23,2300,28,62
23,2300,31,50
23,2300,34,60
23,2300,37,82
23,2300,40,95
23,2300,43,95
23,2300,46,95
23,2300,49,81
23,2300,52,80
23,2300,55,75
23,2300,58,75
23,2300,61,85
23,2300,64,95
24,200,4,81
24,200,7,75
24,200,10,83
24,200,13,89
24,200,16,90
24,200,19,89
24,200,22,77
24,200,25,61
24,200,28,50
24,200,31,60
24,200,34,77
24,200,37,94
24,200,40,95
24,200,43,95
24,200,46,82
24,200,49,80
24,200,52,75
24,200,55,76
24,200,58,83
24,200,61,91
24,500,4,75
24,500,7,83
24,500,10,89
24,500,13,90
24,500,16,89
24,500,19,77
24,500,22,61
24,500,25,50
24,500,28,60
24,500,31,77
24,500,34,94
24,500,37,95
24,500,40,95
24,500,43,82
24,500,46,80
24,500,49,75
24,500,52,76
24,500,55,83
24,500,58,91
24,800,4,85
24,800,7,89
24,800,10,90
24,800,13,90
24,800,16,78
24,800,19,61
24,800,22,51
24,800,25,61
24,800,28,79
24,800,31,94
24,800,34,94
24,800,37,94
24,800,40,81
24,800,43,78
24,800,46,74
24,800,49,74
24,800,52,82
24,800,55,89
24,1100,4,89
24,1100,7,90
24,1100,10,90
24,1100,13,78
24,1100,16,61
24,1100,19,51
24,1100,22,61
24,1100,25,79
24,1100,28,94
24,1100,31,94
24,1100,34,94
24,1100,37,81
24,1100,40,78
24,1100,43,74
24,1100,46,74
24,1100,49,82
24,1100,52,89
24,1400,4,92
24,1400,7,90
24,1400,10,79
24,1400,13,62
24,1400,16,50
24,1400,19,60
24,1400,22,82
24,1400,25,95
24,1400,28,94
24,1400,31,95
24,1400,34,81
24,1400,37,80
24,1400,40,75
24,1400,43,75
24,1400,46,84
24,1400,49,94
24,1700,4,90
24,1700,7,79
24,1700,10,62
24,1700,13,50
24,1700,16,60
24,1700,19,82
24,1700,22,95
24,1700,25,94
24,1700,28,95
24,1700,31,81
24,1700,34,80
24,1700,37,75
24,1700,40,75
24,1700,43,84
24,1700,46,94
24,2000,4,79
24,2000,7,62
24,2000,10,50
24,2000,13,60
24,2000,16,82
24,2000,19,95
24,2000,22,95
24,2000,25,95
24,2000,28,81
24,2000,31,80
24,2000,34,75
24,2000,37,75
24,2000,40,84
24,2000,43,90
24,2000,46,90
24,2000,49,90
24,2000,52,76
24,2000,55,53
24,2000,58,48
24,2000,61,48
24,2000,64,57
24,2000,67,80
24,2300,4,62
24,2300,7,50
24,2300,10,60
24,2300,13,82
24,2300,16,95
24,2300,19,95
24,2300,22,95
24,2300,25,81
24,2300,28,80
24,2300,31,75
24,2300,34,75
24,2300,37,84
24,2300,40,90
24,2300,43,90
24,2300,46,90
24,2300,49,76
24,2300,52,53
24,2300,55,48
24,2300,58,48
24,2300,61,57
24,2300,64,80
25,200,4,50
25,200,7,60
25,200,10,82
25,200,13,95
25,200,16,95
25,200,19,95
25,200,22,81
25,200,25,80
25,200,28,75
25,200,31,75
25,200,34,84
25,200,37,90
25,200,40,90
25,200,43,90
25,200,46,76
25,200,49,53
25,200,52,48
25,200,55,48
25,200,58,57
25,200,61,80
25,500,4,60
25,500,7,82
25,500,10,95
25,500,13,95
25,500,16,95
25,500,19,81
25,500,22,80
25,500,25,75
25,500,28,75
25,500,31,84
25,500,34,90
25,500,37,90
25,500,40,90
25,500,43,76
25,500,46,53
25,500,49,48
25,500,52,48
25,500,55,57
25,500,58,80
25,800,4,86
25,800,7,95
25,800,10,95
25,800,13,94
25,800,16,75
25,800,19,72
25,800,22,72
25,800,25,77
25,800,28,82
25,800,31,95
25,800,34,90
25,800,37,90
25,800,40,71
25,800,43,49
25,800,46,52
25,800,49,53
25,800,52,62
25,800,55,84
25,1100,4,95
25,1100,7,95
25,1100,10,94
25,1100,13,75
25,1100,16,72
25,1100,19,72
25,1100,22,77
25,1100,25,82
25,1100,28,95
25,1100,31,90
25,1100,34,90
25,1100,37,71
25,1100,40,49
25,1100,43,52
25,1100,46,53
25,1100,49,62
25,1100,52,84
25,1400,4,90
25,1400,7,90
25,1400,10,72
25,1400,13,64
25,1400,16,61
25,1400,19,70
25,1400,22,83
25,1400,25,88
25,1400,28,90
25,1400,31,90
25,1400,34,71
25,1400,37,57
25,1400,40,49
25,1400,43,56
25,1400,46,68
25,1400,49,80
25,1700,4,90
25,1700,7,72
25,1700,10,64
25,1700,13,61
25,1700,16,70
25,1700,19,83
25,1700,22,88
25,1700,25,90
25,1700,28,90
25,1700,31,71
25,1700,34,57
25,1700,37,49
25,1700,40,56
25,1700,43,68
25,1700,46,80
25,2000,4,72
25,2000,7,64
25,2000,10,60
25,2000,13,69
25,2000,16,82
25,2000,19,87
25,2000,22,90
25,2000,25,90
25,2000,28,72
25,2000,31,57
25,2000,34,48
